Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-24 10:29:16,2019-07-24 10:29:30,14.390s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 10:29:17,2019-07-24 10:29:20,3.043s,FAILED
startApplication,,,2019-07-24 10:29:17,2019-07-24 10:29:20,2.473s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 10:29:20,2019-07-24 10:29:23,3.296s,FAILED
delay,,,2019-07-24 10:29:20,2019-07-24 10:29:23,3.046s,PASSED
tap,,,2019-07-24 10:29:23,2019-07-24 10:29:23,0.106s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-24 10:29:23,2019-07-24 10:29:30,7.352s,FAILED
delay,,,2019-07-24 10:29:23,2019-07-24 10:29:30,7.006s,PASSED
tap,,,2019-07-24 10:29:30,2019-07-24 10:29:30,0.019s,PASSED
