Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-03 10:45:00,2019-07-03 10:46:23,1m - 22.994s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 10:45:01,2019-07-03 10:45:55,53.961s,PASSED
startApplication,,,2019-07-03 10:45:01,2019-07-03 10:45:22,20.871s,PASSED
verifyElementText,,,2019-07-03 10:45:22,2019-07-03 10:45:29,6.760s,PASSED
tap,,,2019-07-03 10:45:29,2019-07-03 10:45:31,1.872s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 10:45:31,2019-07-03 10:45:47,16.870s,PASSED
setText,,,2019-07-03 10:45:47,2019-07-03 10:45:49,2.000s,PASSED
tap,,,2019-07-03 10:45:49,2019-07-03 10:45:51,1.577s,PASSED
delay,,,2019-07-03 10:45:51,2019-07-03 10:45:54,3.064s,PASSED
verifyElementText,,,2019-07-03 10:45:54,2019-07-03 10:45:55,0.410s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 10:45:55,2019-07-03 10:46:02,7.927s,PASSED
delay,,,2019-07-03 10:45:55,2019-07-03 10:45:58,3.018s,PASSED
tap,,,2019-07-03 10:45:58,2019-07-03 10:45:59,1.484s,PASSED
setText,,,2019-07-03 10:45:59,2019-07-03 10:46:01,1.486s,PASSED
tap,,,2019-07-03 10:46:01,2019-07-03 10:46:02,1.640s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 10:46:02,2019-07-03 10:46:21,18.716s,FAILED
delay,,,2019-07-03 10:46:03,2019-07-03 10:46:06,3.006s,PASSED
tap,,,2019-07-03 10:46:06,2019-07-03 10:46:07,1.159s,PASSED
setText,,,2019-07-03 10:46:07,2019-07-03 10:46:21,14.325s,FAILED
