Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-22 17:29:12,2019-07-22 17:29:25,12.926s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-22 17:29:12,2019-07-22 17:29:18,5.756s,FAILED
startApplication,,,2019-07-22 17:29:13,2019-07-22 17:29:18,5.278s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-22 17:29:18,2019-07-22 17:29:21,3.314s,FAILED
delay,,,2019-07-22 17:29:18,2019-07-22 17:29:21,3.058s,PASSED
tap,,,2019-07-22 17:29:21,2019-07-22 17:29:21,0.081s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-22 17:29:21,2019-07-22 17:29:24,3.301s,FAILED
delay,,,2019-07-22 17:29:21,2019-07-22 17:29:24,3.008s,PASSED
tap,,,2019-07-22 17:29:24,2019-07-22 17:29:24,0.011s,PASSED
