Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-03 09:55:41,2019-07-03 09:57:26,1m - 44.519s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 09:55:42,2019-07-03 09:56:42,59.997s,PASSED
startApplication,,,2019-07-03 09:55:42,2019-07-03 09:56:09,26.757s,PASSED
verifyElementText,,,2019-07-03 09:56:09,2019-07-03 09:56:16,7.168s,PASSED
tap,,,2019-07-03 09:56:16,2019-07-03 09:56:18,1.609s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 09:56:18,2019-07-03 09:56:35,17.107s,PASSED
setText,,,2019-07-03 09:56:35,2019-07-03 09:56:37,2.053s,PASSED
tap,,,2019-07-03 09:56:37,2019-07-03 09:56:38,1.434s,PASSED
delay,,,2019-07-03 09:56:38,2019-07-03 09:56:41,3.047s,PASSED
verifyElementText,,,2019-07-03 09:56:41,2019-07-03 09:56:42,0.343s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 09:56:42,2019-07-03 09:56:50,7.946s,PASSED
delay,,,2019-07-03 09:56:42,2019-07-03 09:56:45,3.007s,PASSED
tap,,,2019-07-03 09:56:45,2019-07-03 09:56:47,1.618s,PASSED
setText,,,2019-07-03 09:56:47,2019-07-03 09:56:48,1.078s,PASSED
tap,,,2019-07-03 09:56:48,2019-07-03 09:56:50,2.052s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/EditTujuanFinansial,,,2019-07-03 09:56:50,2019-07-03 09:57:00,9.899s,PASSED
delay,,,2019-07-03 09:56:50,2019-07-03 09:56:53,3.004s,PASSED
tap,,,2019-07-03 09:56:53,2019-07-03 09:56:56,2.415s,PASSED
delay,,,2019-07-03 09:56:56,2019-07-03 09:56:59,3.008s,PASSED
tap,,,2019-07-03 09:56:59,2019-07-03 09:57:00,1.106s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 09:57:00,2019-07-03 09:57:24,23.871s,FAILED
tap,,,2019-07-03 09:57:00,2019-07-03 09:57:11,10.630s,PASSED
setText,,,2019-07-03 09:57:11,2019-07-03 09:57:24,13.047s,FAILED
