Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 14:42:27,2019-07-03 14:44:56,2m - 28.941s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 14:42:29,2019-07-03 14:43:49,1m - 20.694s,PASSED
startApplication,,,2019-07-03 14:42:30,2019-07-03 14:43:09,38.420s,PASSED
verifyElementText,,,2019-07-03 14:43:09,2019-07-03 14:43:19,10.686s,PASSED
tap,,,2019-07-03 14:43:19,2019-07-03 14:43:23,3.610s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 14:43:23,2019-07-03 14:43:41,18.296s,PASSED
setText,,,2019-07-03 14:43:41,2019-07-03 14:43:44,2.116s,PASSED
tap,,,2019-07-03 14:43:44,2019-07-03 14:43:45,1.679s,PASSED
delay,,,2019-07-03 14:43:45,2019-07-03 14:43:48,3.061s,PASSED
verifyElementText,,,2019-07-03 14:43:48,2019-07-03 14:43:49,0.964s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 14:43:49,2019-07-03 14:43:58,8.580s,PASSED
delay,,,2019-07-03 14:43:50,2019-07-03 14:43:53,3.011s,PASSED
tap,,,2019-07-03 14:43:53,2019-07-03 14:43:54,1.278s,PASSED
setText,,,2019-07-03 14:43:54,2019-07-03 14:43:55,1.342s,PASSED
tap,,,2019-07-03 14:43:55,2019-07-03 14:43:58,2.352s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 14:43:58,2019-07-03 14:44:52,53.913s,ERROR
delay,,,2019-07-03 14:43:58,2019-07-03 14:44:01,3.013s,PASSED
tap,,,2019-07-03 14:44:01,2019-07-03 14:44:11,9.899s,PASSED
delay,,,2019-07-03 14:44:11,2019-07-03 14:44:14,3.008s,PASSED
tap,,,2019-07-03 14:44:14,2019-07-03 14:44:23,8.695s,PASSED
tap,,,2019-07-03 14:44:23,2019-07-03 14:44:27,4.498s,PASSED
tap,,,2019-07-03 14:44:27,2019-07-03 14:44:29,1.666s,PASSED
delay,,,2019-07-03 14:44:29,2019-07-03 14:44:32,3.003s,PASSED
tap,,,2019-07-03 14:44:32,2019-07-03 14:44:36,3.466s,PASSED
delay,,,2019-07-03 14:44:36,2019-07-03 14:44:39,3.007s,PASSED
tap,,,2019-07-03 14:44:39,2019-07-03 14:44:40,0.980s,PASSED
tap,,,2019-07-03 14:44:40,2019-07-03 14:44:44,4.322s,PASSED
tap,,,2019-07-03 14:44:44,2019-07-03 14:44:46,2.373s,PASSED
tap,,,2019-07-03 14:44:46,2019-07-03 14:44:49,2.258s,PASSED
delay,,,2019-07-03 14:44:49,2019-07-03 14:44:52,3.010s,PASSED
verifyElementText,,,2019-07-03 14:44:52,2019-07-03 14:44:52,0.029s,PASSED
