Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 14:02:47,2019-07-05 14:04:30,1m - 42.552s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 14:02:48,2019-07-05 14:03:41,52.457s,PASSED
startApplication,,,2019-07-05 14:02:49,2019-07-05 14:03:10,21.148s,PASSED
verifyElementText,,,2019-07-05 14:03:10,2019-07-05 14:03:16,6.204s,PASSED
tap,,,2019-07-05 14:03:16,2019-07-05 14:03:17,1.133s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 14:03:17,2019-07-05 14:03:34,16.505s,PASSED
setText,,,2019-07-05 14:03:34,2019-07-05 14:03:36,1.883s,PASSED
tap,,,2019-07-05 14:03:36,2019-07-05 14:03:37,1.667s,PASSED
delay,,,2019-07-05 14:03:37,2019-07-05 14:03:40,3.049s,PASSED
verifyElementText,,,2019-07-05 14:03:40,2019-07-05 14:03:41,0.276s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 14:03:41,2019-07-05 14:03:49,7.930s,PASSED
delay,,,2019-07-05 14:03:41,2019-07-05 14:03:44,3.005s,PASSED
tap,,,2019-07-05 14:03:44,2019-07-05 14:03:45,1.541s,PASSED
setText,,,2019-07-05 14:03:45,2019-07-05 14:03:46,1.065s,PASSED
tap,,,2019-07-05 14:03:46,2019-07-05 14:03:49,2.027s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 14:03:49,2019-07-05 14:04:28,39.616s,FAILED
delay,,,2019-07-05 14:03:49,2019-07-05 14:03:52,3.020s,PASSED
tap,,,2019-07-05 14:03:52,2019-07-05 14:03:56,4.160s,PASSED
delay,,,2019-07-05 14:03:56,2019-07-05 14:03:59,3.005s,PASSED
tap,,,2019-07-05 14:03:59,2019-07-05 14:04:03,3.711s,PASSED
delay,,,2019-07-05 14:04:03,2019-07-05 14:04:06,3.015s,PASSED
tap,,,2019-07-05 14:04:06,2019-07-05 14:04:09,3.376s,PASSED
tap,,,2019-07-05 14:04:09,2019-07-05 14:04:13,3.351s,PASSED
delay,,,2019-07-05 14:04:13,2019-07-05 14:04:16,3.006s,PASSED
tap,,,2019-07-05 14:04:16,2019-07-05 14:04:16,0.854s,PASSED
tap,,,2019-07-05 14:04:16,2019-07-05 14:04:20,3.376s,PASSED
delay,,,2019-07-05 14:04:20,2019-07-05 14:04:23,3.006s,PASSED
tap,,,2019-07-05 14:04:23,2019-07-05 14:04:24,0.870s,PASSED
delay,,,2019-07-05 14:04:24,2019-07-05 14:04:27,3.004s,PASSED
tap,,,2019-07-05 14:04:27,2019-07-05 14:04:28,1.441s,FAILED
