Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 15:01:33,2019-07-11 15:02:48,1m - 14.736s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 15:01:34,2019-07-11 15:02:24,50.444s,PASSED
startApplication,,,2019-07-11 15:01:34,2019-07-11 15:01:52,17.673s,PASSED
verifyElementText,,,2019-07-11 15:01:52,2019-07-11 15:01:57,5.364s,PASSED
tap,,,2019-07-11 15:01:57,2019-07-11 15:01:59,2.002s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 15:01:59,2019-07-11 15:02:17,18.372s,PASSED
setText,,,2019-07-11 15:02:17,2019-07-11 15:02:19,1.797s,PASSED
tap,,,2019-07-11 15:02:19,2019-07-11 15:02:21,1.456s,PASSED
delay,,,2019-07-11 15:02:21,2019-07-11 15:02:24,3.050s,PASSED
verifyElementText,,,2019-07-11 15:02:24,2019-07-11 15:02:24,0.220s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 15:02:24,2019-07-11 15:02:32,7.868s,PASSED
delay,,,2019-07-11 15:02:24,2019-07-11 15:02:27,3.008s,PASSED
tap,,,2019-07-11 15:02:27,2019-07-11 15:02:29,1.548s,PASSED
setText,,,2019-07-11 15:02:29,2019-07-11 15:02:30,1.052s,PASSED
tap,,,2019-07-11 15:02:30,2019-07-11 15:02:32,2.049s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 15:02:32,2019-07-11 15:02:46,14.433s,PASSED
delay,,,2019-07-11 15:02:32,2019-07-11 15:02:37,5.006s,PASSED
tap,,'Tap on Views',2019-07-11 15:02:37,2019-07-11 15:02:38,1.107s,PASSED
Statement - device_Height = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceHeight(),,Get Device Height and Store in device_height variable,2019-07-11 15:02:38,2019-07-11 15:02:39,0.344s,PASSED
Statement - device_Width = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceWidth(),,Get Width Height and Store in device_Width variable,2019-07-11 15:02:39,2019-07-11 15:02:39,0.339s,PASSED
Statement - startX = device_Width / 2,,Storing the startX value by dividing device width by 2. Because x coordinates are constant for Vertical Swiping,2019-07-11 15:02:39,2019-07-11 15:02:39,0.004s,PASSED
Statement - endX = startX,,Here startX and endX values are equal for vertical Swiping for that assigning startX value to endX,2019-07-11 15:02:39,2019-07-11 15:02:39,0.000s,PASSED
Statement - startY = device_Height * 0.30,,Storing the startY value,2019-07-11 15:02:39,2019-07-11 15:02:39,0.001s,PASSED
Statement - endY = device_Height * 0.70,,Storing the endY value,2019-07-11 15:02:39,2019-07-11 15:02:39,0.000s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-11 15:02:39,2019-07-11 15:02:41,2.356s,PASSED
delay,,,2019-07-11 15:02:41,2019-07-11 15:02:46,5.002s,PASSED
