Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 13:16:43,2019-07-31 13:18:56,2m - 13.158s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 13:16:44,2019-07-31 13:17:51,1m - 7.367s,PASSED
startApplication,,,2019-07-31 13:16:44,2019-07-31 13:17:23,38.711s,PASSED
verifyElementText,,,2019-07-31 13:17:23,2019-07-31 13:17:28,4.912s,PASSED
tap,,,2019-07-31 13:17:28,2019-07-31 13:17:29,1.197s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 13:17:29,2019-07-31 13:17:44,15.004s,PASSED
setText,,,2019-07-31 13:17:44,2019-07-31 13:17:46,2.204s,PASSED
tap,,,2019-07-31 13:17:46,2019-07-31 13:17:48,1.520s,PASSED
delay,,,2019-07-31 13:17:48,2019-07-31 13:17:51,3.085s,PASSED
verifyElementText,,,2019-07-31 13:17:51,2019-07-31 13:17:51,0.282s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 13:17:51,2019-07-31 13:17:59,8.177s,PASSED
delay,,,2019-07-31 13:17:51,2019-07-31 13:17:54,3.011s,PASSED
tap,,,2019-07-31 13:17:54,2019-07-31 13:17:56,1.277s,PASSED
setText,,,2019-07-31 13:17:56,2019-07-31 13:17:57,1.098s,PASSED
tap,,,2019-07-31 13:17:57,2019-07-31 13:17:59,2.471s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 13:17:59,2019-07-31 13:18:54,54.549s,FAILED
delay,,,2019-07-31 13:17:59,2019-07-31 13:18:04,5.025s,PASSED
tap,,,2019-07-31 13:18:04,2019-07-31 13:18:06,1.457s,PASSED
delay,,,2019-07-31 13:18:06,2019-07-31 13:18:16,10.007s,PASSED
tap,,,2019-07-31 13:18:16,2019-07-31 13:18:18,1.625s,PASSED
delay,,,2019-07-31 13:18:18,2019-07-31 13:18:23,5.008s,PASSED
tap,,,2019-07-31 13:18:23,2019-07-31 13:18:54,31.122s,FAILED
