Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 15:56:10,2019-07-08 15:57:29,1m - 18.960s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 15:56:11,2019-07-08 15:57:11,59.483s,PASSED
startApplication,,,2019-07-08 15:56:12,2019-07-08 15:56:35,23.567s,PASSED
verifyElementText,,,2019-07-08 15:56:35,2019-07-08 15:56:42,6.870s,PASSED
tap,,,2019-07-08 15:56:42,2019-07-08 15:56:45,2.898s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 15:56:45,2019-07-08 15:57:02,17.572s,PASSED
setText,,,2019-07-08 15:57:02,2019-07-08 15:57:04,2.016s,PASSED
tap,,,2019-07-08 15:57:04,2019-07-08 15:57:07,2.222s,PASSED
delay,,,2019-07-08 15:57:07,2019-07-08 15:57:10,3.100s,PASSED
verifyElementText,,,2019-07-08 15:57:10,2019-07-08 15:57:11,0.705s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 15:57:11,2019-07-08 15:57:18,7.942s,PASSED
delay,,,2019-07-08 15:57:11,2019-07-08 15:57:14,3.055s,PASSED
tap,,,2019-07-08 15:57:14,2019-07-08 15:57:15,1.411s,PASSED
setText,,,2019-07-08 15:57:15,2019-07-08 15:57:16,1.090s,PASSED
tap,,,2019-07-08 15:57:16,2019-07-08 15:57:18,2.079s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 15:57:18,2019-07-08 15:57:27,8.924s,FAILED
delay,,,2019-07-08 15:57:19,2019-07-08 15:57:22,3.010s,PASSED
tap,,,2019-07-08 15:57:22,2019-07-08 15:57:24,2.508s,PASSED
delay,,,2019-07-08 15:57:24,2019-07-08 15:57:26,2.005s,PASSED
tap,,,2019-07-08 15:57:26,2019-07-08 15:57:27,1.023s,FAILED
