Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 14:42:01,2019-07-11 14:43:30,1m - 28.593s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 14:42:02,2019-07-11 14:42:54,52.169s,PASSED
startApplication,,,2019-07-11 14:42:03,2019-07-11 14:42:23,20.646s,PASSED
verifyElementText,,,2019-07-11 14:42:23,2019-07-11 14:42:28,4.622s,PASSED
tap,,,2019-07-11 14:42:28,2019-07-11 14:42:30,1.926s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 14:42:30,2019-07-11 14:42:48,17.849s,PASSED
setText,,,2019-07-11 14:42:48,2019-07-11 14:42:50,1.929s,PASSED
tap,,,2019-07-11 14:42:50,2019-07-11 14:42:51,1.401s,PASSED
delay,,,2019-07-11 14:42:51,2019-07-11 14:42:54,3.056s,PASSED
verifyElementText,,,2019-07-11 14:42:54,2019-07-11 14:42:54,0.195s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 14:42:54,2019-07-11 14:43:02,7.719s,PASSED
delay,,,2019-07-11 14:42:54,2019-07-11 14:42:57,3.012s,PASSED
tap,,,2019-07-11 14:42:57,2019-07-11 14:42:59,1.356s,PASSED
setText,,,2019-07-11 14:42:59,2019-07-11 14:43:00,1.062s,PASSED
tap,,,2019-07-11 14:43:00,2019-07-11 14:43:02,2.023s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 14:43:02,2019-07-11 14:43:29,26.705s,PASSED
delay,,,2019-07-11 14:43:02,2019-07-11 14:43:07,5.009s,PASSED
"Statement - For ([i = 0, i < 2, (i++)])",,,2019-07-11 14:43:07,2019-07-11 14:43:29,21.241s,PASSED
