Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 13:34:01,2019-07-05 13:35:54,1m - 53.079s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 13:34:02,2019-07-05 13:34:55,53.373s,PASSED
startApplication,,,2019-07-05 13:34:02,2019-07-05 13:34:22,19.829s,PASSED
verifyElementText,,,2019-07-05 13:34:22,2019-07-05 13:34:30,8.349s,PASSED
tap,,,2019-07-05 13:34:30,2019-07-05 13:34:32,1.748s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 13:34:32,2019-07-05 13:34:48,16.507s,PASSED
setText,,,2019-07-05 13:34:48,2019-07-05 13:34:50,1.784s,PASSED
tap,,,2019-07-05 13:34:50,2019-07-05 13:34:52,1.425s,PASSED
delay,,,2019-07-05 13:34:52,2019-07-05 13:34:55,3.075s,PASSED
verifyElementText,,,2019-07-05 13:34:55,2019-07-05 13:34:55,0.199s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 13:34:55,2019-07-05 13:35:04,8.558s,PASSED
delay,,,2019-07-05 13:34:55,2019-07-05 13:34:58,3.005s,PASSED
tap,,,2019-07-05 13:34:58,2019-07-05 13:34:59,1.227s,PASSED
setText,,,2019-07-05 13:34:59,2019-07-05 13:35:02,2.053s,PASSED
tap,,,2019-07-05 13:35:02,2019-07-05 13:35:04,2.021s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 13:35:04,2019-07-05 13:35:53,48.990s,FAILED
delay,,,2019-07-05 13:35:04,2019-07-05 13:35:07,3.012s,PASSED
tap,,,2019-07-05 13:35:07,2019-07-05 13:35:10,3.395s,PASSED
delay,,,2019-07-05 13:35:10,2019-07-05 13:35:13,3.007s,PASSED
tap,,,2019-07-05 13:35:13,2019-07-05 13:35:16,2.300s,PASSED
delay,,,2019-07-05 13:35:16,2019-07-05 13:35:19,3.006s,PASSED
tap,,,2019-07-05 13:35:19,2019-07-05 13:35:19,0.002s,NOT_RUN
delay,,,2019-07-05 13:35:19,2019-07-05 13:35:22,3.003s,PASSED
tap,,,2019-07-05 13:35:22,2019-07-05 13:35:53,30.988s,FAILED
