Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-09 11:52:34,2019-07-09 11:54:05,1m - 31.179s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-09 11:52:34,2019-07-09 11:53:25,50.863s,PASSED
startApplication,,,2019-07-09 11:52:35,2019-07-09 11:52:54,19.555s,PASSED
verifyElementText,,,2019-07-09 11:52:54,2019-07-09 11:52:59,4.763s,PASSED
tap,,,2019-07-09 11:52:59,2019-07-09 11:53:01,2.360s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-09 11:53:01,2019-07-09 11:53:18,16.906s,PASSED
setText,,,2019-07-09 11:53:18,2019-07-09 11:53:20,2.013s,PASSED
tap,,,2019-07-09 11:53:20,2019-07-09 11:53:22,1.516s,PASSED
delay,,,2019-07-09 11:53:22,2019-07-09 11:53:25,3.035s,PASSED
verifyElementText,,,2019-07-09 11:53:25,2019-07-09 11:53:25,0.223s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-09 11:53:25,2019-07-09 11:53:33,7.878s,PASSED
delay,,,2019-07-09 11:53:25,2019-07-09 11:53:28,3.014s,PASSED
tap,,,2019-07-09 11:53:28,2019-07-09 11:53:30,1.519s,PASSED
setText,,,2019-07-09 11:53:30,2019-07-09 11:53:31,1.085s,PASSED
tap,,,2019-07-09 11:53:31,2019-07-09 11:53:33,1.993s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-09 11:53:33,2019-07-09 11:54:03,29.927s,ERROR
delay,,,2019-07-09 11:53:33,2019-07-09 11:53:38,5.008s,PASSED
tap,,,2019-07-09 11:53:38,2019-07-09 11:53:40,1.249s,PASSED
delay,,,2019-07-09 11:53:40,2019-07-09 11:53:50,10.032s,PASSED
tap,,,2019-07-09 11:53:50,2019-07-09 11:53:51,1.662s,PASSED
delay,,,2019-07-09 11:53:51,2019-07-09 11:53:56,5.004s,PASSED
tap,,,2019-07-09 11:53:56,2019-07-09 11:54:00,3.529s,PASSED
delay,,,2019-07-09 11:54:00,2019-07-09 11:54:03,3.003s,PASSED
"Statement - If (com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.verifyElementExist(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Home/Portfolio/TopUP/Field_Checkbox), OPTIONAL))",,,2019-07-09 11:54:03,2019-07-09 11:54:03,0.013s,PASSED
