Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 11:23:08,2019-08-06 11:27:00,3m - 52.326s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 11:23:09,2019-08-06 11:25:16,2m - 6.939s,PASSED
startApplication,,,2019-08-06 11:23:10,2019-08-06 11:23:54,43.461s,PASSED
verifyElementText,,,2019-08-06 11:23:54,2019-08-06 11:24:05,11.590s,PASSED
tap,,,2019-08-06 11:24:05,2019-08-06 11:24:12,7.197s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 11:24:12,2019-08-06 11:24:55,42.999s,PASSED
setText,,,2019-08-06 11:24:55,2019-08-06 11:25:07,11.352s,PASSED
tap,,,2019-08-06 11:25:07,2019-08-06 11:25:11,4.664s,PASSED
delay,,,2019-08-06 11:25:11,2019-08-06 11:25:15,3.095s,PASSED
verifyElementText,,,2019-08-06 11:25:15,2019-08-06 11:25:16,1.611s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 11:25:16,2019-08-06 11:25:54,37.822s,PASSED
delay,,,2019-08-06 11:25:17,2019-08-06 11:25:20,3.017s,PASSED
tap,,,2019-08-06 11:25:20,2019-08-06 11:25:23,3.638s,PASSED
setText,,,2019-08-06 11:25:23,2019-08-06 11:25:40,17.114s,PASSED
tap,,,2019-08-06 11:25:41,2019-08-06 11:25:54,13.354s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 11:25:54,2019-08-06 11:26:45,51.213s,FAILED
delay,,,2019-08-06 11:25:55,2019-08-06 11:26:00,5.022s,PASSED
tap,,,2019-08-06 11:26:00,2019-08-06 11:26:05,5.435s,PASSED
delay,,,2019-08-06 11:26:05,2019-08-06 11:26:10,5.005s,PASSED
tap,,,2019-08-06 11:26:10,2019-08-06 11:26:45,34.879s,FAILED
