Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 14:24:43,2019-07-11 14:25:57,1m - 13.263s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 14:24:44,2019-07-11 14:25:36,52.313s,PASSED
startApplication,,,2019-07-11 14:24:45,2019-07-11 14:25:05,20.352s,PASSED
verifyElementText,,,2019-07-11 14:25:05,2019-07-11 14:25:11,5.834s,PASSED
tap,,,2019-07-11 14:25:11,2019-07-11 14:25:12,1.169s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 14:25:12,2019-07-11 14:25:30,17.830s,PASSED
setText,,,2019-07-11 14:25:30,2019-07-11 14:25:32,1.933s,PASSED
tap,,,2019-07-11 14:25:32,2019-07-11 14:25:33,1.472s,PASSED
delay,,,2019-07-11 14:25:33,2019-07-11 14:25:36,3.050s,PASSED
verifyElementText,,,2019-07-11 14:25:36,2019-07-11 14:25:36,0.212s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 14:25:36,2019-07-11 14:25:44,7.658s,PASSED
delay,,,2019-07-11 14:25:37,2019-07-11 14:25:40,3.009s,PASSED
tap,,,2019-07-11 14:25:40,2019-07-11 14:25:41,1.310s,PASSED
setText,,,2019-07-11 14:25:41,2019-07-11 14:25:42,1.053s,PASSED
tap,,,2019-07-11 14:25:42,2019-07-11 14:25:44,2.025s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 14:25:44,2019-07-11 14:25:55,10.897s,PASSED
delay,,,2019-07-11 14:25:44,2019-07-11 14:25:49,5.008s,PASSED
tapAndHold,,,2019-07-11 14:25:49,2019-07-11 14:25:53,3.255s,PASSED
swipe,,,2019-07-11 14:25:53,2019-07-11 14:25:55,2.404s,PASSED
