Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-09 10:13:06,2019-07-09 10:14:23,1m - 17.416s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-09 10:13:06,2019-07-09 10:13:56,49.221s,PASSED
startApplication,,,2019-07-09 10:13:07,2019-07-09 10:13:25,18.113s,PASSED
verifyElementText,,,2019-07-09 10:13:25,2019-07-09 10:13:30,5.027s,PASSED
tap,,,2019-07-09 10:13:30,2019-07-09 10:13:32,2.331s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-09 10:13:32,2019-07-09 10:13:49,16.699s,PASSED
setText,,,2019-07-09 10:13:49,2019-07-09 10:13:51,1.832s,PASSED
tap,,,2019-07-09 10:13:51,2019-07-09 10:13:52,1.457s,PASSED
delay,,,2019-07-09 10:13:52,2019-07-09 10:13:55,3.056s,PASSED
verifyElementText,,,2019-07-09 10:13:55,2019-07-09 10:13:56,0.210s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-09 10:13:56,2019-07-09 10:14:04,8.636s,PASSED
delay,,,2019-07-09 10:13:56,2019-07-09 10:13:59,3.007s,PASSED
tap,,,2019-07-09 10:13:59,2019-07-09 10:14:00,1.313s,PASSED
setText,,,2019-07-09 10:14:00,2019-07-09 10:14:02,2.063s,PASSED
tap,,,2019-07-09 10:14:02,2019-07-09 10:14:04,2.009s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-09 10:14:04,2019-07-09 10:14:22,17.378s,PASSED
delay,,,2019-07-09 10:14:05,2019-07-09 10:14:10,5.042s,PASSED
tap,,,2019-07-09 10:14:10,2019-07-09 10:14:12,2.467s,PASSED
tap,,,2019-07-09 10:14:12,2019-07-09 10:14:16,4.075s,PASSED
tap,,,2019-07-09 10:14:16,2019-07-09 10:14:17,0.993s,PASSED
tap,,,2019-07-09 10:14:17,2019-07-09 10:14:22,4.453s,PASSED
