Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 16:33:33,2019-08-06 16:37:44,4m - 10.340s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 16:33:34,2019-08-06 16:36:02,2m - 27.572s,PASSED
startApplication,,,2019-08-06 16:33:35,2019-08-06 16:34:33,57.625s,PASSED
verifyElementText,,,2019-08-06 16:34:33,2019-08-06 16:34:53,20.150s,PASSED
tap,,,2019-08-06 16:34:53,2019-08-06 16:34:59,5.749s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 16:34:59,2019-08-06 16:35:43,44.792s,PASSED
setText,,,2019-08-06 16:35:43,2019-08-06 16:35:50,7.076s,PASSED
tap,,,2019-08-06 16:35:50,2019-08-06 16:35:58,7.646s,PASSED
delay,,,2019-08-06 16:35:58,2019-08-06 16:36:01,3.030s,PASSED
verifyElementText,,,2019-08-06 16:36:01,2019-08-06 16:36:02,0.618s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 16:36:02,2019-08-06 16:36:30,28.317s,PASSED
delay,,,2019-08-06 16:36:02,2019-08-06 16:36:05,3.010s,PASSED
tap,,,2019-08-06 16:36:05,2019-08-06 16:36:10,4.480s,PASSED
setText,,,2019-08-06 16:36:10,2019-08-06 16:36:16,6.643s,PASSED
tap,,,2019-08-06 16:36:16,2019-08-06 16:36:30,13.649s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 16:36:30,2019-08-06 16:37:38,1m - 8.106s,FAILED
delay,,,2019-08-06 16:36:31,2019-08-06 16:36:36,5.009s,PASSED
tap,,,2019-08-06 16:36:36,2019-08-06 16:36:46,10.047s,PASSED
delay,,,2019-08-06 16:36:46,2019-08-06 16:36:51,5.008s,PASSED
tap,,,2019-08-06 16:36:51,2019-08-06 16:36:55,4.002s,PASSED
delay,,,2019-08-06 16:36:55,2019-08-06 16:37:00,5.011s,PASSED
tap,,,2019-08-06 16:37:00,2019-08-06 16:37:38,38.512s,FAILED
