Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-22 17:42:47,2019-07-22 17:44:27,1m - 39.542s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-22 17:42:48,2019-07-22 17:43:35,46.886s,PASSED
startApplication,,,2019-07-22 17:42:48,2019-07-22 17:43:05,16.732s,PASSED
verifyElementText,,,2019-07-22 17:43:05,2019-07-22 17:43:10,5.092s,PASSED
tap,,,2019-07-22 17:43:10,2019-07-22 17:43:11,1.234s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-22 17:43:11,2019-07-22 17:43:26,14.720s,PASSED
setText,,,2019-07-22 17:43:26,2019-07-22 17:43:28,2.175s,PASSED
tap,,,2019-07-22 17:43:28,2019-07-22 17:43:30,1.535s,PASSED
delay,,,2019-07-22 17:43:30,2019-07-22 17:43:33,3.050s,PASSED
verifyElementText,,,2019-07-22 17:43:33,2019-07-22 17:43:35,1.878s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-22 17:43:35,2019-07-22 17:43:43,8.051s,PASSED
delay,,,2019-07-22 17:43:35,2019-07-22 17:43:38,3.007s,PASSED
tap,,,2019-07-22 17:43:38,2019-07-22 17:43:40,1.710s,PASSED
setText,,,2019-07-22 17:43:40,2019-07-22 17:43:41,1.094s,PASSED
tap,,,2019-07-22 17:43:41,2019-07-22 17:43:43,1.997s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-22 17:43:43,2019-07-22 17:44:26,43.514s,FAILED
delay,,,2019-07-22 17:43:43,2019-07-22 17:43:46,3.008s,PASSED
tap,,,2019-07-22 17:43:46,2019-07-22 17:43:51,4.986s,PASSED
delay,,,2019-07-22 17:43:51,2019-07-22 17:43:54,3.007s,PASSED
tap,,,2019-07-22 17:43:54,2019-07-22 17:43:55,1.153s,PASSED
tap,,,2019-07-22 17:43:55,2019-07-22 17:44:26,30.968s,FAILED
