Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-22 17:26:25,2019-07-22 17:27:58,1m - 33.738s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-22 17:26:25,2019-07-22 17:27:13,48.008s,PASSED
startApplication,,,2019-07-22 17:26:26,2019-07-22 17:26:44,17.737s,PASSED
verifyElementText,,,2019-07-22 17:26:44,2019-07-22 17:26:49,5.377s,PASSED
tap,,,2019-07-22 17:26:49,2019-07-22 17:26:51,2.136s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-22 17:26:51,2019-07-22 17:27:06,14.882s,PASSED
setText,,,2019-07-22 17:27:06,2019-07-22 17:27:08,2.117s,PASSED
tap,,,2019-07-22 17:27:08,2019-07-22 17:27:10,1.622s,PASSED
delay,,,2019-07-22 17:27:10,2019-07-22 17:27:13,3.036s,PASSED
verifyElementText,,,2019-07-22 17:27:13,2019-07-22 17:27:13,0.657s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-22 17:27:13,2019-07-22 17:27:22,8.871s,PASSED
delay,,,2019-07-22 17:27:14,2019-07-22 17:27:17,3.005s,PASSED
tap,,,2019-07-22 17:27:17,2019-07-22 17:27:18,1.547s,PASSED
setText,,,2019-07-22 17:27:18,2019-07-22 17:27:19,1.081s,PASSED
tap,,,2019-07-22 17:27:19,2019-07-22 17:27:22,2.957s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-22 17:27:22,2019-07-22 17:27:57,34.423s,FAILED
delay,,,2019-07-22 17:27:23,2019-07-22 17:27:26,3.005s,PASSED
tap,,,2019-07-22 17:27:26,2019-07-22 17:27:57,31.019s,FAILED
