Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-01 12:21:14,2019-08-01 12:23:07,1m - 53.388s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 12:21:14,2019-08-01 12:22:13,58.974s,PASSED
startApplication,,,2019-08-01 12:21:15,2019-08-01 12:21:45,30.063s,PASSED
verifyElementText,,,2019-08-01 12:21:45,2019-08-01 12:21:50,5.511s,PASSED
tap,,,2019-08-01 12:21:50,2019-08-01 12:21:52,1.203s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 12:21:52,2019-08-01 12:22:06,14.907s,PASSED
setText,,,2019-08-01 12:22:06,2019-08-01 12:22:09,2.100s,PASSED
tap,,,2019-08-01 12:22:09,2019-08-01 12:22:10,1.505s,PASSED
delay,,,2019-08-01 12:22:10,2019-08-01 12:22:13,3.039s,PASSED
verifyElementText,,,2019-08-01 12:22:13,2019-08-01 12:22:13,0.197s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 12:22:13,2019-08-01 12:22:23,9.204s,PASSED
delay,,,2019-08-01 12:22:14,2019-08-01 12:22:17,3.006s,PASSED
tap,,,2019-08-01 12:22:17,2019-08-01 12:22:18,1.702s,PASSED
setText,,,2019-08-01 12:22:18,2019-08-01 12:22:20,1.787s,PASSED
tap,,,2019-08-01 12:22:20,2019-08-01 12:22:23,2.435s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-01 12:22:23,2019-08-01 12:23:05,42.486s,FAILED
delay,,,2019-08-01 12:22:23,2019-08-01 12:22:28,5.006s,PASSED
tap,,,2019-08-01 12:22:28,2019-08-01 12:22:29,1.121s,PASSED
delay,,,2019-08-01 12:22:29,2019-08-01 12:22:34,5.008s,PASSED
tap,,,2019-08-01 12:22:34,2019-08-01 12:23:05,31.025s,FAILED
