Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 17:36:16,2019-07-08 17:37:46,1m - 29.951s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 17:36:16,2019-07-08 17:37:06,49.440s,PASSED
startApplication,,,2019-07-08 17:36:17,2019-07-08 17:36:34,17.465s,PASSED
verifyElementText,,,2019-07-08 17:36:34,2019-07-08 17:36:39,5.164s,PASSED
tap,,,2019-07-08 17:36:39,2019-07-08 17:36:42,2.313s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 17:36:42,2019-07-08 17:36:59,16.988s,PASSED
setText,,,2019-07-08 17:36:59,2019-07-08 17:37:01,2.107s,PASSED
tap,,,2019-07-08 17:37:01,2019-07-08 17:37:02,1.374s,PASSED
delay,,,2019-07-08 17:37:02,2019-07-08 17:37:05,3.042s,PASSED
verifyElementText,,,2019-07-08 17:37:05,2019-07-08 17:37:06,0.523s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 17:37:06,2019-07-08 17:37:14,7.910s,PASSED
delay,,,2019-07-08 17:37:06,2019-07-08 17:37:09,3.039s,PASSED
tap,,,2019-07-08 17:37:09,2019-07-08 17:37:11,1.520s,PASSED
setText,,,2019-07-08 17:37:11,2019-07-08 17:37:12,1.071s,PASSED
tap,,,2019-07-08 17:37:12,2019-07-08 17:37:14,1.985s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 17:37:14,2019-07-08 17:37:44,30.384s,ERROR
delay,,,2019-07-08 17:37:14,2019-07-08 17:37:17,3.018s,PASSED
tap,,,2019-07-08 17:37:17,2019-07-08 17:37:21,3.723s,PASSED
delay,,,2019-07-08 17:37:21,2019-07-08 17:37:26,5.006s,PASSED
tap,,,2019-07-08 17:37:26,2019-07-08 17:37:32,6.678s,PASSED
delay,,,2019-07-08 17:37:32,2019-07-08 17:37:36,3.003s,PASSED
verifyElementText,,,2019-07-08 17:37:36,2019-07-08 17:37:36,0.308s,PASSED
delay,,,2019-07-08 17:37:36,2019-07-08 17:37:39,3.007s,PASSED
waitForElementPresent,,,2019-07-08 17:37:39,2019-07-08 17:37:44,5.053s,PASSED
verifyForElementPresent,,,2019-07-08 17:37:44,2019-07-08 17:37:44,0.013s,PASSED
