Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-01 16:45:43,2019-08-01 16:48:26,2m - 42.836s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 16:45:43,2019-08-01 16:47:35,1m - 51.425s,PASSED
startApplication,,,2019-08-01 16:45:44,2019-08-01 16:46:37,53.397s,PASSED
verifyElementText,,,2019-08-01 16:46:37,2019-08-01 16:46:43,5.335s,PASSED
tap,,,2019-08-01 16:46:43,2019-08-01 16:46:44,1.480s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 16:46:44,2019-08-01 16:47:28,43.431s,PASSED
setText,,,2019-08-01 16:47:28,2019-08-01 16:47:30,2.504s,PASSED
tap,,,2019-08-01 16:47:30,2019-08-01 16:47:32,1.528s,PASSED
delay,,,2019-08-01 16:47:32,2019-08-01 16:47:35,3.048s,PASSED
verifyElementText,,,2019-08-01 16:47:35,2019-08-01 16:47:35,0.218s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 16:47:35,2019-08-01 16:47:44,9.247s,PASSED
delay,,,2019-08-01 16:47:35,2019-08-01 16:47:38,3.007s,PASSED
tap,,,2019-08-01 16:47:38,2019-08-01 16:47:40,1.525s,PASSED
setText,,,2019-08-01 16:47:40,2019-08-01 16:47:42,2.034s,PASSED
tap,,,2019-08-01 16:47:42,2019-08-01 16:47:44,2.459s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-01 16:47:44,2019-08-01 16:48:22,37.917s,FAILED
delay,,,2019-08-01 16:47:44,2019-08-01 16:47:49,5.014s,PASSED
tap,,,2019-08-01 16:47:49,2019-08-01 16:48:22,32.591s,FAILED
