Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
3_EditTujuanFinansialKu,,,2019-07-24 15:08:54,2019-07-24 15:10:14,1m - 19.338s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 15:08:55,2019-07-24 15:09:54,58.480s,PASSED
startApplication,,,2019-07-24 15:08:56,2019-07-24 15:09:24,28.341s,PASSED
verifyElementText,,,2019-07-24 15:09:24,2019-07-24 15:09:30,6.097s,PASSED
tap,,,2019-07-24 15:09:30,2019-07-24 15:09:31,1.153s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 15:09:31,2019-07-24 15:09:46,14.831s,PASSED
setText,,,2019-07-24 15:09:46,2019-07-24 15:09:48,2.063s,PASSED
tap,,,2019-07-24 15:09:48,2019-07-24 15:09:50,1.458s,PASSED
delay,,,2019-07-24 15:09:50,2019-07-24 15:09:53,3.061s,PASSED
verifyElementText,,,2019-07-24 15:09:53,2019-07-24 15:09:54,1.058s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 15:09:54,2019-07-24 15:10:02,7.904s,PASSED
delay,,,2019-07-24 15:09:54,2019-07-24 15:09:57,3.003s,PASSED
tap,,,2019-07-24 15:09:57,2019-07-24 15:09:59,1.632s,PASSED
setText,,,2019-07-24 15:09:59,2019-07-24 15:10:00,1.055s,PASSED
tap,,,2019-07-24 15:10:00,2019-07-24 15:10:02,1.995s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/EditTujuanFinansial,,,2019-07-24 15:10:02,2019-07-24 15:10:11,9.824s,PASSED
delay,,,2019-07-24 15:10:02,2019-07-24 15:10:05,3.008s,PASSED
tap,,,2019-07-24 15:10:05,2019-07-24 15:10:07,2.371s,PASSED
delay,,,2019-07-24 15:10:07,2019-07-24 15:10:10,3.005s,PASSED
tap,,,2019-07-24 15:10:10,2019-07-24 15:10:11,0.999s,PASSED
