Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-09 16:32:59,2019-07-09 16:35:39,2m - 40.444s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-09 16:32:59,2019-07-09 16:33:50,50.849s,PASSED
startApplication,,,2019-07-09 16:33:00,2019-07-09 16:33:18,18.404s,PASSED
verifyElementText,,,2019-07-09 16:33:18,2019-07-09 16:33:25,7.161s,PASSED
tap,,,2019-07-09 16:33:25,2019-07-09 16:33:26,1.176s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-09 16:33:26,2019-07-09 16:33:43,16.841s,PASSED
setText,,,2019-07-09 16:33:43,2019-07-09 16:33:45,1.972s,PASSED
tap,,,2019-07-09 16:33:45,2019-07-09 16:33:47,1.457s,PASSED
delay,,,2019-07-09 16:33:47,2019-07-09 16:33:50,3.075s,PASSED
verifyElementText,,,2019-07-09 16:33:50,2019-07-09 16:33:50,0.270s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-09 16:33:50,2019-07-09 16:33:58,7.926s,PASSED
delay,,,2019-07-09 16:33:50,2019-07-09 16:33:53,3.006s,PASSED
tap,,,2019-07-09 16:33:53,2019-07-09 16:33:55,1.612s,PASSED
setText,,,2019-07-09 16:33:55,2019-07-09 16:33:56,1.081s,PASSED
tap,,,2019-07-09 16:33:56,2019-07-09 16:33:58,2.039s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-09 16:33:58,2019-07-09 16:35:37,1m - 39.153s,PASSED
delay,,,2019-07-09 16:33:58,2019-07-09 16:34:03,5.005s,PASSED
tap,,,2019-07-09 16:34:03,2019-07-09 16:34:05,1.949s,PASSED
delay,,,2019-07-09 16:34:05,2019-07-09 16:34:15,10.015s,PASSED
tap,,,2019-07-09 16:34:15,2019-07-09 16:34:17,1.289s,PASSED
delay,,,2019-07-09 16:34:17,2019-07-09 16:34:22,5.007s,PASSED
tap,,,2019-07-09 16:34:22,2019-07-09 16:34:25,3.380s,PASSED
delay,,,2019-07-09 16:34:25,2019-07-09 16:34:28,3.015s,PASSED
tap,,,2019-07-09 16:34:28,2019-07-09 16:34:29,0.867s,PASSED
delay,,,2019-07-09 16:34:29,2019-07-09 16:34:32,3.004s,PASSED
tap,,,2019-07-09 16:34:32,2019-07-09 16:34:35,3.332s,PASSED
delay,,,2019-07-09 16:34:35,2019-07-09 16:34:40,5.007s,PASSED
tap,,,2019-07-09 16:34:40,2019-07-09 16:34:41,1.144s,PASSED
delay,,,2019-07-09 16:34:41,2019-07-09 16:34:44,3.007s,PASSED
tap,,,2019-07-09 16:34:44,2019-07-09 16:34:45,0.929s,PASSED
tap,,,2019-07-09 16:34:45,2019-07-09 16:34:48,2.410s,PASSED
delay,,,2019-07-09 16:34:48,2019-07-09 16:34:53,5.006s,PASSED
tap,,,2019-07-09 16:34:53,2019-07-09 16:34:54,1.712s,PASSED
delay,,,2019-07-09 16:34:54,2019-07-09 16:34:59,5.008s,PASSED
tap,,,2019-07-09 16:34:59,2019-07-09 16:35:01,1.558s,PASSED
delay,,,2019-07-09 16:35:01,2019-07-09 16:35:03,2.004s,PASSED
tap,,,2019-07-09 16:35:03,2019-07-09 16:35:04,1.064s,PASSED
delay,,,2019-07-09 16:35:04,2019-07-09 16:35:07,3.005s,PASSED
tap,,,2019-07-09 16:35:07,2019-07-09 16:35:10,3.366s,PASSED
setText,,,2019-07-09 16:35:10,2019-07-09 16:35:12,1.328s,PASSED
delay,,,2019-07-09 16:35:12,2019-07-09 16:35:15,3.007s,PASSED
tap,,,2019-07-09 16:35:15,2019-07-09 16:35:16,1.560s,PASSED
delay,,,2019-07-09 16:35:16,2019-07-09 16:35:19,3.005s,PASSED
tap,,,2019-07-09 16:35:19,2019-07-09 16:35:23,3.314s,PASSED
delay,,,2019-07-09 16:35:23,2019-07-09 16:35:26,3.004s,PASSED
tap,,,2019-07-09 16:35:26,2019-07-09 16:35:27,0.972s,PASSED
delay,,,2019-07-09 16:35:27,2019-07-09 16:35:29,2.007s,PASSED
tap,,,2019-07-09 16:35:29,2019-07-09 16:35:32,3.464s,PASSED
delay,,,2019-07-09 16:35:32,2019-07-09 16:35:37,5.005s,PASSED
