Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02_DeleteCart,,,2019-07-05 15:15:15,2019-07-05 15:38:04,22m - 48.957s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 15:15:16,2019-07-05 15:16:10,54.474s,PASSED
startApplication,,,2019-07-05 15:15:16,2019-07-05 15:15:38,21.663s,PASSED
verifyElementText,,,2019-07-05 15:15:38,2019-07-05 15:15:45,6.659s,PASSED
tap,,,2019-07-05 15:15:45,2019-07-05 15:15:46,1.236s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 15:15:46,2019-07-05 15:16:03,16.842s,PASSED
setText,,,2019-07-05 15:16:03,2019-07-05 15:16:05,1.941s,PASSED
tap,,,2019-07-05 15:16:05,2019-07-05 15:16:06,1.604s,PASSED
delay,,,2019-07-05 15:16:06,2019-07-05 15:16:09,3.045s,PASSED
verifyElementText,,,2019-07-05 15:16:09,2019-07-05 15:16:10,0.768s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 15:16:10,2019-07-05 15:16:18,8.087s,PASSED
delay,,,2019-07-05 15:16:10,2019-07-05 15:16:13,3.011s,PASSED
tap,,,2019-07-05 15:16:13,2019-07-05 15:16:15,1.692s,PASSED
setText,,,2019-07-05 15:16:15,2019-07-05 15:16:16,1.082s,PASSED
tap,,,2019-07-05 15:16:16,2019-07-05 15:16:18,2.043s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 15:16:18,2019-07-05 15:17:15,57.207s,PASSED
delay,,,2019-07-05 15:16:18,2019-07-05 15:16:21,3.012s,PASSED
tap,,,2019-07-05 15:16:21,2019-07-05 15:16:24,2.163s,PASSED
delay,,,2019-07-05 15:16:24,2019-07-05 15:16:27,3.007s,PASSED
tap,,,2019-07-05 15:16:27,2019-07-05 15:16:32,5.495s,PASSED
delay,,,2019-07-05 15:16:32,2019-07-05 15:16:35,3.007s,PASSED
tap,,,2019-07-05 15:16:35,2019-07-05 15:16:39,3.432s,PASSED
tap,,,2019-07-05 15:16:39,2019-07-05 15:16:42,3.450s,PASSED
delay,,,2019-07-05 15:16:42,2019-07-05 15:16:45,3.005s,PASSED
tap,,,2019-07-05 15:16:45,2019-07-05 15:16:46,0.950s,PASSED
tap,,,2019-07-05 15:16:46,2019-07-05 15:16:50,3.623s,PASSED
delay,,,2019-07-05 15:16:50,2019-07-05 15:16:53,3.007s,PASSED
tap,,,2019-07-05 15:16:53,2019-07-05 15:16:54,0.877s,PASSED
delay,,,2019-07-05 15:16:54,2019-07-05 15:16:57,3.007s,PASSED
tap,,,2019-07-05 15:16:57,2019-07-05 15:17:00,3.733s,PASSED
delay,,,2019-07-05 15:17:00,2019-07-05 15:17:05,5.006s,PASSED
tap,,,2019-07-05 15:17:05,2019-07-05 15:17:08,2.808s,PASSED
delay,,,2019-07-05 15:17:08,2019-07-05 15:17:10,2.009s,PASSED
verifyElementText,,,2019-07-05 15:17:10,2019-07-05 15:17:10,0.232s,PASSED
delay,,,2019-07-05 15:17:10,2019-07-05 15:17:15,5.014s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/DeleteCart,,,2019-07-05 15:17:15,2019-07-05 15:37:59,20m - 43.673s,FAILED
delay,,,2019-07-05 15:17:15,2019-07-05 15:17:20,5.007s,PASSED
tap,,,2019-07-05 15:17:20,2019-07-05 15:17:22,1.396s,PASSED
delay,,,2019-07-05 15:17:22,2019-07-05 15:17:24,2.004s,PASSED
tap,,,2019-07-05 15:17:24,2019-07-05 15:37:59,20m - 35.140s,FAILED
