Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-24 10:00:17,2019-07-24 10:00:36,19.375s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 10:00:17,2019-07-24 10:00:25,7.657s,FAILED
startApplication,,,2019-07-24 10:00:18,2019-07-24 10:00:25,7.006s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 10:00:25,2019-07-24 10:00:28,3.545s,FAILED
delay,,,2019-07-24 10:00:25,2019-07-24 10:00:28,3.050s,PASSED
tap,,,2019-07-24 10:00:28,2019-07-24 10:00:28,0.124s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-24 10:00:28,2019-07-24 10:00:36,7.352s,FAILED
delay,,,2019-07-24 10:00:29,2019-07-24 10:00:36,7.012s,PASSED
tap,,,2019-07-24 10:00:36,2019-07-24 10:00:36,0.012s,PASSED
