Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03_EditCart,,,2019-07-08 13:17:54,2019-07-08 13:20:18,2m - 24.306s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 13:17:54,2019-07-08 13:18:52,57.823s,PASSED
startApplication,,,2019-07-08 13:17:55,2019-07-08 13:18:18,23.397s,PASSED
verifyElementText,,,2019-07-08 13:18:18,2019-07-08 13:18:25,6.977s,PASSED
tap,,,2019-07-08 13:18:25,2019-07-08 13:18:28,3.322s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 13:18:28,2019-07-08 13:18:45,16.774s,PASSED
setText,,,2019-07-08 13:18:45,2019-07-08 13:18:47,2.118s,PASSED
tap,,,2019-07-08 13:18:47,2019-07-08 13:18:49,1.477s,PASSED
delay,,,2019-07-08 13:18:49,2019-07-08 13:18:52,3.075s,PASSED
verifyElementText,,,2019-07-08 13:18:52,2019-07-08 13:18:52,0.247s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 13:18:52,2019-07-08 13:19:00,7.793s,PASSED
delay,,,2019-07-08 13:18:52,2019-07-08 13:18:55,3.006s,PASSED
tap,,,2019-07-08 13:18:55,2019-07-08 13:18:57,1.322s,PASSED
setText,,,2019-07-08 13:18:57,2019-07-08 13:18:58,1.122s,PASSED
tap,,,2019-07-08 13:18:58,2019-07-08 13:19:00,2.052s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-08 13:19:00,2019-07-08 13:19:56,55.688s,PASSED
delay,,,2019-07-08 13:19:00,2019-07-08 13:19:03,3.010s,PASSED
tap,,,2019-07-08 13:19:03,2019-07-08 13:19:09,5.478s,PASSED
delay,,,2019-07-08 13:19:09,2019-07-08 13:19:12,3.003s,PASSED
tap,,,2019-07-08 13:19:12,2019-07-08 13:19:14,2.008s,PASSED
delay,,,2019-07-08 13:19:14,2019-07-08 13:19:17,3.008s,PASSED
tap,,,2019-07-08 13:19:17,2019-07-08 13:19:20,3.393s,PASSED
tap,,,2019-07-08 13:19:20,2019-07-08 13:19:24,3.387s,PASSED
delay,,,2019-07-08 13:19:24,2019-07-08 13:19:27,3.006s,PASSED
tap,,,2019-07-08 13:19:27,2019-07-08 13:19:27,0.871s,PASSED
tap,,,2019-07-08 13:19:27,2019-07-08 13:19:31,3.424s,PASSED
delay,,,2019-07-08 13:19:31,2019-07-08 13:19:34,3.005s,PASSED
tap,,,2019-07-08 13:19:34,2019-07-08 13:19:35,0.913s,PASSED
delay,,,2019-07-08 13:19:35,2019-07-08 13:19:38,3.007s,PASSED
tap,,,2019-07-08 13:19:38,2019-07-08 13:19:40,2.574s,PASSED
delay,,,2019-07-08 13:19:40,2019-07-08 13:19:45,5.007s,PASSED
tap,,,2019-07-08 13:19:45,2019-07-08 13:19:48,2.986s,PASSED
delay,,,2019-07-08 13:19:48,2019-07-08 13:19:50,2.006s,PASSED
verifyElementText,,,2019-07-08 13:19:50,2019-07-08 13:19:51,0.258s,PASSED
delay,,,2019-07-08 13:19:51,2019-07-08 13:19:56,5.007s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/EditCart,,,2019-07-08 13:19:56,2019-07-08 13:20:16,20.786s,PASSED
delay,,,2019-07-08 13:19:56,2019-07-08 13:20:01,5.007s,PASSED
tap,,,2019-07-08 13:20:01,2019-07-08 13:20:03,1.836s,PASSED
delay,,,2019-07-08 13:20:03,2019-07-08 13:20:06,3.014s,PASSED
verifyElementText,,,2019-07-08 13:20:06,2019-07-08 13:20:06,0.264s,PASSED
delay,,,2019-07-08 13:20:06,2019-07-08 13:20:08,2.006s,PASSED
tap,,,2019-07-08 13:20:08,2019-07-08 13:20:09,1.043s,PASSED
tap,,,2019-07-08 13:20:09,2019-07-08 13:20:11,2.483s,PASSED
delay,,,2019-07-08 13:20:11,2019-07-08 13:20:16,5.005s,PASSED
