Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 15:42:46,2019-07-11 15:44:00,1m - 14.573s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 15:42:46,2019-07-11 15:43:43,56.584s,PASSED
startApplication,,,2019-07-11 15:42:47,2019-07-11 15:43:10,23.063s,PASSED
verifyElementText,,,2019-07-11 15:43:10,2019-07-11 15:43:15,5.400s,PASSED
tap,,,2019-07-11 15:43:15,2019-07-11 15:43:17,1.173s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 15:43:17,2019-07-11 15:43:36,19.514s,PASSED
setText,,,2019-07-11 15:43:36,2019-07-11 15:43:38,1.837s,PASSED
tap,,,2019-07-11 15:43:38,2019-07-11 15:43:39,1.422s,PASSED
delay,,,2019-07-11 15:43:39,2019-07-11 15:43:42,3.042s,PASSED
verifyElementText,,,2019-07-11 15:43:42,2019-07-11 15:43:43,0.620s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 15:43:43,2019-07-11 15:43:51,7.855s,PASSED
delay,,,2019-07-11 15:43:43,2019-07-11 15:43:46,3.006s,PASSED
tap,,,2019-07-11 15:43:46,2019-07-11 15:43:48,1.603s,PASSED
setText,,,2019-07-11 15:43:48,2019-07-11 15:43:49,1.061s,PASSED
tap,,,2019-07-11 15:43:49,2019-07-11 15:43:51,1.973s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 15:43:51,2019-07-11 15:43:58,7.415s,ERROR
delay,,,2019-07-11 15:43:51,2019-07-11 15:43:58,7.013s,PASSED
tap,,,2019-07-11 15:43:58,2019-07-11 15:43:58,0.016s,PASSED
