Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 16:50:47,2019-07-11 16:51:56,1m - 9.127s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 16:50:47,2019-07-11 16:51:36,48.470s,PASSED
startApplication,,,2019-07-11 16:50:48,2019-07-11 16:51:04,16.534s,PASSED
verifyElementText,,,2019-07-11 16:51:04,2019-07-11 16:51:08,3.620s,PASSED
tap,,,2019-07-11 16:51:08,2019-07-11 16:51:11,2.859s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 16:51:11,2019-07-11 16:51:29,18.344s,PASSED
setText,,,2019-07-11 16:51:29,2019-07-11 16:51:31,1.940s,PASSED
tap,,,2019-07-11 16:51:31,2019-07-11 16:51:32,1.404s,PASSED
delay,,,2019-07-11 16:51:32,2019-07-11 16:51:35,3.075s,PASSED
verifyElementText,,,2019-07-11 16:51:35,2019-07-11 16:51:36,0.237s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 16:51:36,2019-07-11 16:51:43,7.763s,PASSED
delay,,,2019-07-11 16:51:36,2019-07-11 16:51:39,3.015s,PASSED
tap,,,2019-07-11 16:51:39,2019-07-11 16:51:40,1.477s,PASSED
setText,,,2019-07-11 16:51:40,2019-07-11 16:51:41,1.049s,PASSED
tap,,,2019-07-11 16:51:41,2019-07-11 16:51:43,1.993s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 16:51:43,2019-07-11 16:51:54,10.880s,ERROR
delay,,,2019-07-11 16:51:44,2019-07-11 16:51:51,7.012s,PASSED
tap,,,2019-07-11 16:51:51,2019-07-11 16:51:54,3.526s,PASSED
swipe,,,2019-07-11 16:51:54,2019-07-11 16:51:54,0.001s,PASSED
