Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 11:28:42,2019-07-31 11:28:59,16.976s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 11:28:42,2019-07-31 11:28:50,7.336s,FAILED
startApplication,,,2019-07-31 11:28:43,2019-07-31 11:28:50,6.709s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 11:28:50,2019-07-31 11:28:53,3.308s,FAILED
delay,,,2019-07-31 11:28:50,2019-07-31 11:28:53,3.043s,PASSED
tap,,,2019-07-31 11:28:53,2019-07-31 11:28:53,0.092s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 11:28:53,2019-07-31 11:28:59,5.612s,FAILED
delay,,,2019-07-31 11:28:53,2019-07-31 11:28:59,5.052s,PASSED
tap,,,2019-07-31 11:28:59,2019-07-31 11:28:59,0.017s,PASSED
