Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-24 14:43:13,2019-07-24 14:44:33,1m - 19.946s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 14:43:14,2019-07-24 14:44:12,57.974s,PASSED
startApplication,,,2019-07-24 14:43:14,2019-07-24 14:43:40,25.338s,PASSED
verifyElementText,,,2019-07-24 14:43:40,2019-07-24 14:43:46,5.958s,PASSED
tap,,,2019-07-24 14:43:46,2019-07-24 14:43:49,2.957s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 14:43:49,2019-07-24 14:44:03,14.718s,PASSED
setText,,,2019-07-24 14:44:03,2019-07-24 14:44:05,2.063s,PASSED
tap,,,2019-07-24 14:44:05,2019-07-24 14:44:07,1.524s,PASSED
delay,,,2019-07-24 14:44:07,2019-07-24 14:44:10,3.053s,PASSED
verifyElementText,,,2019-07-24 14:44:10,2019-07-24 14:44:12,1.877s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 14:44:12,2019-07-24 14:44:20,8.299s,PASSED
delay,,,2019-07-24 14:44:12,2019-07-24 14:44:15,3.007s,PASSED
tap,,,2019-07-24 14:44:15,2019-07-24 14:44:17,1.652s,PASSED
setText,,,2019-07-24 14:44:17,2019-07-24 14:44:18,1.059s,PASSED
tap,,,2019-07-24 14:44:18,2019-07-24 14:44:20,2.367s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-24 14:44:20,2019-07-24 14:44:31,10.703s,ERROR
delay,,,2019-07-24 14:44:20,2019-07-24 14:44:27,7.038s,PASSED
tap,,,2019-07-24 14:44:27,2019-07-24 14:44:31,3.359s,PASSED
swipe,,,2019-07-24 14:44:31,2019-07-24 14:44:31,0.010s,PASSED
