Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-23 17:31:09,2019-07-23 17:31:29,19.400s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-23 17:31:10,2019-07-23 17:31:18,7.988s,FAILED
startApplication,,,2019-07-23 17:31:11,2019-07-23 17:31:18,7.416s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-23 17:31:18,2019-07-23 17:31:21,3.368s,FAILED
delay,,,2019-07-23 17:31:18,2019-07-23 17:31:21,3.055s,PASSED
tap,,,2019-07-23 17:31:21,2019-07-23 17:31:21,0.088s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-23 17:31:21,2019-07-23 17:31:29,7.365s,FAILED
delay,,,2019-07-23 17:31:22,2019-07-23 17:31:29,7.015s,PASSED
tap,,,2019-07-23 17:31:29,2019-07-23 17:31:29,0.013s,PASSED
