Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 11:51:54,2019-08-06 11:55:43,3m - 48.931s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 11:51:55,2019-08-06 11:53:43,1m - 47.761s,PASSED
startApplication,,,2019-08-06 11:51:55,2019-08-06 11:52:36,40.768s,PASSED
verifyElementText,,,2019-08-06 11:52:36,2019-08-06 11:52:45,8.693s,PASSED
tap,,,2019-08-06 11:52:45,2019-08-06 11:52:48,2.760s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 11:52:48,2019-08-06 11:53:31,43.790s,PASSED
setText,,,2019-08-06 11:53:31,2019-08-06 11:53:36,4.964s,PASSED
tap,,,2019-08-06 11:53:36,2019-08-06 11:53:39,2.925s,PASSED
delay,,,2019-08-06 11:53:39,2019-08-06 11:53:42,3.045s,PASSED
verifyElementText,,,2019-08-06 11:53:42,2019-08-06 11:53:43,0.296s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 11:53:43,2019-08-06 11:54:50,1m - 7.181s,PASSED
delay,,,2019-08-06 11:53:43,2019-08-06 11:53:46,3.009s,PASSED
tap,,,2019-08-06 11:53:46,2019-08-06 11:54:04,18.367s,PASSED
setText,,,2019-08-06 11:54:04,2019-08-06 11:54:43,38.445s,PASSED
tap,,,2019-08-06 11:54:43,2019-08-06 11:54:50,7.074s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 11:54:50,2019-08-06 11:55:30,40.012s,FAILED
delay,,,2019-08-06 11:54:50,2019-08-06 11:54:55,5.023s,PASSED
tap,,,2019-08-06 11:54:55,2019-08-06 11:55:30,34.400s,FAILED
