Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BeriMasukan,,,2019-08-13 13:41:55,2019-08-13 13:43:26,1m - 30.995s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-13 13:41:56,2019-08-13 13:42:44,47.685s,PASSED
startApplication,,,2019-08-13 13:41:56,2019-08-13 13:42:14,17.992s,PASSED
verifyElementText,,,2019-08-13 13:42:14,2019-08-13 13:42:21,6.589s,PASSED
tap,,,2019-08-13 13:42:21,2019-08-13 13:42:22,1.122s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-13 13:42:22,2019-08-13 13:42:37,14.651s,PASSED
setText,,,2019-08-13 13:42:37,2019-08-13 13:42:39,2.174s,PASSED
tap,,,2019-08-13 13:42:39,2019-08-13 13:42:40,1.448s,PASSED
delay,,,2019-08-13 13:42:40,2019-08-13 13:42:43,3.044s,PASSED
verifyElementText,,,2019-08-13 13:42:43,2019-08-13 13:42:44,0.235s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-13 13:42:44,2019-08-13 13:43:21,37.264s,FAILED
delay,,,2019-08-13 13:42:44,2019-08-13 13:42:47,3.014s,PASSED
tap,,,2019-08-13 13:42:47,2019-08-13 13:42:48,1.632s,PASSED
setText,,,2019-08-13 13:42:48,2019-08-13 13:42:49,1.051s,PASSED
tap,,,2019-08-13 13:42:49,2019-08-13 13:43:21,31.352s,FAILED
,,,,,,
Test Cases/Profile/BeriMasukan,,,2019-08-13 13:43:21,2019-08-13 13:43:22,1.531s,FAILED
acceptAlert,,,2019-08-13 13:43:21,2019-08-13 13:43:22,1.183s,FAILED
