Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-09 10:19:22,2019-07-09 10:20:49,1m - 27.110s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-09 10:19:23,2019-07-09 10:20:32,1m - 9.307s,PASSED
startApplication,,,2019-07-09 10:19:23,2019-07-09 10:19:42,18.852s,PASSED
verifyElementText,,,2019-07-09 10:19:42,2019-07-09 10:19:46,3.889s,PASSED
tap,,,2019-07-09 10:19:46,2019-07-09 10:19:56,9.651s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-09 10:19:56,2019-07-09 10:20:13,17.343s,PASSED
setText,,,2019-07-09 10:20:13,2019-07-09 10:20:15,1.853s,PASSED
tap,,,2019-07-09 10:20:15,2019-07-09 10:20:16,1.451s,PASSED
delay,,,2019-07-09 10:20:16,2019-07-09 10:20:20,3.052s,PASSED
verifyElementText,,,2019-07-09 10:20:20,2019-07-09 10:20:32,12.597s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-09 10:20:32,2019-07-09 10:20:40,8.021s,PASSED
delay,,,2019-07-09 10:20:32,2019-07-09 10:20:35,3.009s,PASSED
tap,,,2019-07-09 10:20:35,2019-07-09 10:20:37,1.781s,PASSED
setText,,,2019-07-09 10:20:37,2019-07-09 10:20:38,1.052s,PASSED
tap,,,2019-07-09 10:20:38,2019-07-09 10:20:40,1.996s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-09 10:20:40,2019-07-09 10:20:48,7.484s,PASSED
delay,,,2019-07-09 10:20:40,2019-07-09 10:20:45,5.009s,PASSED
tap,,,2019-07-09 10:20:45,2019-07-09 10:20:48,2.301s,PASSED
