Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 15:31:08,2019-07-03 15:32:57,1m - 48.457s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 15:31:09,2019-07-03 15:32:01,51.830s,PASSED
startApplication,,,2019-07-03 15:31:09,2019-07-03 15:31:30,20.734s,PASSED
verifyElementText,,,2019-07-03 15:31:30,2019-07-03 15:31:36,5.656s,PASSED
tap,,,2019-07-03 15:31:36,2019-07-03 15:31:37,1.224s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 15:31:37,2019-07-03 15:31:54,16.869s,PASSED
setText,,,2019-07-03 15:31:54,2019-07-03 15:31:56,2.053s,PASSED
tap,,,2019-07-03 15:31:56,2019-07-03 15:31:57,1.502s,PASSED
delay,,,2019-07-03 15:31:57,2019-07-03 15:32:00,3.040s,PASSED
verifyElementText,,,2019-07-03 15:32:00,2019-07-03 15:32:01,0.220s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 15:32:01,2019-07-03 15:32:08,7.864s,PASSED
delay,,,2019-07-03 15:32:01,2019-07-03 15:32:04,3.015s,PASSED
tap,,,2019-07-03 15:32:04,2019-07-03 15:32:05,1.319s,PASSED
setText,,,2019-07-03 15:32:05,2019-07-03 15:32:06,1.090s,PASSED
tap,,,2019-07-03 15:32:06,2019-07-03 15:32:08,2.102s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 15:32:08,2019-07-03 15:32:55,46.102s,FAILED
delay,,,2019-07-03 15:32:09,2019-07-03 15:32:12,3.013s,PASSED
tap,,,2019-07-03 15:32:12,2019-07-03 15:32:16,4.514s,PASSED
delay,,,2019-07-03 15:32:16,2019-07-03 15:32:19,3.003s,PASSED
tap,,,2019-07-03 15:32:19,2019-07-03 15:32:25,6.014s,PASSED
tap,,,2019-07-03 15:32:25,2019-07-03 15:32:29,3.569s,PASSED
tap,,,2019-07-03 15:32:29,2019-07-03 15:32:30,0.944s,PASSED
delay,,,2019-07-03 15:32:30,2019-07-03 15:32:33,3.007s,PASSED
tap,,,2019-07-03 15:32:33,2019-07-03 15:32:36,3.373s,PASSED
delay,,,2019-07-03 15:32:36,2019-07-03 15:32:39,3.005s,PASSED
tap,,,2019-07-03 15:32:39,2019-07-03 15:32:40,0.938s,PASSED
tap,,,2019-07-03 15:32:40,2019-07-03 15:32:43,3.223s,PASSED
tap,,,2019-07-03 15:32:43,2019-07-03 15:32:44,1.109s,PASSED
tap,,,2019-07-03 15:32:44,2019-07-03 15:32:46,1.222s,PASSED
delay,,,2019-07-03 15:32:46,2019-07-03 15:32:49,3.002s,PASSED
verifyElementText,,,2019-07-03 15:32:49,2019-07-03 15:32:49,0.410s,PASSED
delay,,,2019-07-03 15:32:49,2019-07-03 15:32:52,3.004s,PASSED
tap,,,2019-07-03 15:32:52,2019-07-03 15:32:55,2.479s,FAILED
