Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 15:33:08,2019-07-04 15:34:27,1m - 19.225s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 15:33:08,2019-07-04 15:34:03,54.691s,PASSED
startApplication,,,2019-07-04 15:33:09,2019-07-04 15:33:31,22.587s,PASSED
verifyElementText,,,2019-07-04 15:33:31,2019-07-04 15:33:38,6.539s,PASSED
tap,,,2019-07-04 15:33:38,2019-07-04 15:33:39,1.177s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 15:33:39,2019-07-04 15:33:56,17.093s,PASSED
setText,,,2019-07-04 15:33:56,2019-07-04 15:33:58,1.908s,PASSED
tap,,,2019-07-04 15:33:58,2019-07-04 15:34:00,1.548s,PASSED
delay,,,2019-07-04 15:34:00,2019-07-04 15:34:03,3.034s,PASSED
verifyElementText,,,2019-07-04 15:34:03,2019-07-04 15:34:03,0.293s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 15:34:03,2019-07-04 15:34:11,7.967s,PASSED
delay,,,2019-07-04 15:34:03,2019-07-04 15:34:06,3.005s,PASSED
tap,,,2019-07-04 15:34:06,2019-07-04 15:34:08,1.588s,PASSED
setText,,,2019-07-04 15:34:08,2019-07-04 15:34:09,1.092s,PASSED
tap,,,2019-07-04 15:34:09,2019-07-04 15:34:11,2.048s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 15:34:11,2019-07-04 15:34:24,13.499s,ERROR
tap,,,2019-07-04 15:34:11,2019-07-04 15:34:18,6.478s,PASSED
tap,,,2019-07-04 15:34:18,2019-07-04 15:34:24,6.650s,PASSED
tapAndHold,,,2019-07-04 15:34:24,2019-07-04 15:34:24,0.007s,PASSED
