Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 17:11:51,2019-07-03 17:14:06,2m - 15.455s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 17:11:51,2019-07-03 17:12:49,57.963s,PASSED
startApplication,,,2019-07-03 17:11:52,2019-07-03 17:12:17,25.595s,PASSED
verifyElementText,,,2019-07-03 17:12:17,2019-07-03 17:12:24,6.441s,PASSED
tap,,,2019-07-03 17:12:24,2019-07-03 17:12:25,1.244s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 17:12:25,2019-07-03 17:12:42,17.079s,PASSED
setText,,,2019-07-03 17:12:42,2019-07-03 17:12:44,2.079s,PASSED
tap,,,2019-07-03 17:12:44,2019-07-03 17:12:46,1.535s,PASSED
delay,,,2019-07-03 17:12:46,2019-07-03 17:12:49,3.048s,PASSED
verifyElementText,,,2019-07-03 17:12:49,2019-07-03 17:12:49,0.493s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 17:12:49,2019-07-03 17:12:58,8.500s,PASSED
delay,,,2019-07-03 17:12:49,2019-07-03 17:12:52,3.015s,PASSED
tap,,,2019-07-03 17:12:52,2019-07-03 17:12:54,1.628s,PASSED
setText,,,2019-07-03 17:12:54,2019-07-03 17:12:55,1.204s,PASSED
tap,,,2019-07-03 17:12:55,2019-07-03 17:12:58,2.437s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 17:12:58,2019-07-03 17:13:55,56.912s,PASSED
delay,,,2019-07-03 17:12:58,2019-07-03 17:13:01,3.013s,PASSED
tap,,,2019-07-03 17:13:01,2019-07-03 17:13:06,4.874s,PASSED
delay,,,2019-07-03 17:13:06,2019-07-03 17:13:09,3.007s,PASSED
tap,,,2019-07-03 17:13:09,2019-07-03 17:13:14,5.218s,PASSED
tap,,,2019-07-03 17:13:14,2019-07-03 17:13:18,4.072s,PASSED
tap,,,2019-07-03 17:13:18,2019-07-03 17:13:19,0.906s,PASSED
delay,,,2019-07-03 17:13:19,2019-07-03 17:13:22,3.006s,PASSED
tap,,,2019-07-03 17:13:22,2019-07-03 17:13:26,3.758s,PASSED
delay,,,2019-07-03 17:13:26,2019-07-03 17:13:29,3.007s,PASSED
tap,,,2019-07-03 17:13:29,2019-07-03 17:13:30,0.997s,PASSED
tap,,,2019-07-03 17:13:30,2019-07-03 17:13:33,2.965s,PASSED
tap,,,2019-07-03 17:13:33,2019-07-03 17:13:34,1.005s,PASSED
tap,,,2019-07-03 17:13:34,2019-07-03 17:13:35,1.187s,PASSED
delay,,,2019-07-03 17:13:35,2019-07-03 17:13:38,3.004s,PASSED
verifyElementText,,,2019-07-03 17:13:38,2019-07-03 17:13:38,0.252s,PASSED
delay,,,2019-07-03 17:13:38,2019-07-03 17:13:41,3.006s,PASSED
tap,,,2019-07-03 17:13:41,2019-07-03 17:13:43,1.912s,PASSED
Statement - device_Height = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceHeight(),,Get Device Height and Store in device_height variable,2019-07-03 17:13:43,2019-07-03 17:13:44,0.378s,PASSED
Statement - device_Width = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceWidth(),,Get Width Height and Store in device_Width variable,2019-07-03 17:13:44,2019-07-03 17:13:44,0.308s,PASSED
Statement - startX = device_Width / 2,,Storing the startX value by dividing device width by 2. Because x coordinates are constant for Vertical Swiping,2019-07-03 17:13:44,2019-07-03 17:13:44,0.006s,PASSED
Statement - endX = startX,,Here startX and endX values are equal for vertical Swiping for that assigning startX value to endX,2019-07-03 17:13:44,2019-07-03 17:13:44,0.001s,PASSED
Statement - startY = device_Height * 0.50,,Storing the startY value,2019-07-03 17:13:44,2019-07-03 17:13:44,0.002s,PASSED
Statement - endY = device_Height * 0.90,,Storing the endY value,2019-07-03 17:13:44,2019-07-03 17:13:44,0.001s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-03 17:13:44,2019-07-03 17:13:46,2.216s,PASSED
delay,,,2019-07-03 17:13:46,2019-07-03 17:13:49,3.007s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-03 17:13:49,2019-07-03 17:13:52,2.246s,PASSED
delay,,,2019-07-03 17:13:52,2019-07-03 17:13:55,3.006s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/PanduanPembayaran,,,2019-07-03 17:13:55,2019-07-03 17:14:04,9.633s,ERROR
tap,,,2019-07-03 17:13:55,2019-07-03 17:13:56,1.353s,PASSED
tap,,,2019-07-03 17:13:56,2019-07-03 17:13:57,1.003s,PASSED
tap,,,2019-07-03 17:13:57,2019-07-03 17:13:58,1.005s,PASSED
tap,,,2019-07-03 17:13:58,2019-07-03 17:13:59,0.995s,PASSED
tap,,,2019-07-03 17:13:59,2019-07-03 17:14:00,1.005s,PASSED
tap,,,2019-07-03 17:14:00,2019-07-03 17:14:01,1.319s,PASSED
tap,,,2019-07-03 17:14:01,2019-07-03 17:14:03,1.687s,PASSED
tap,,,2019-07-03 17:14:03,2019-07-03 17:14:04,1.000s,PASSED
tap,,,2019-07-03 17:14:04,2019-07-03 17:14:04,0.004s,PASSED
