Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 16:48:37,2019-07-11 16:49:55,1m - 17.936s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 16:48:37,2019-07-11 16:49:35,57.232s,PASSED
startApplication,,,2019-07-11 16:48:38,2019-07-11 16:49:02,24.478s,PASSED
verifyElementText,,,2019-07-11 16:49:02,2019-07-11 16:49:08,5.228s,PASSED
tap,,,2019-07-11 16:49:08,2019-07-11 16:49:10,2.458s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 16:49:10,2019-07-11 16:49:28,17.726s,PASSED
setText,,,2019-07-11 16:49:28,2019-07-11 16:49:30,1.903s,PASSED
tap,,,2019-07-11 16:49:30,2019-07-11 16:49:31,1.404s,PASSED
delay,,,2019-07-11 16:49:31,2019-07-11 16:49:34,3.053s,PASSED
verifyElementText,,,2019-07-11 16:49:34,2019-07-11 16:49:35,0.445s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 16:49:35,2019-07-11 16:49:43,7.931s,PASSED
delay,,,2019-07-11 16:49:35,2019-07-11 16:49:38,3.003s,PASSED
tap,,,2019-07-11 16:49:38,2019-07-11 16:49:39,1.636s,PASSED
setText,,,2019-07-11 16:49:39,2019-07-11 16:49:41,1.055s,PASSED
tap,,,2019-07-11 16:49:41,2019-07-11 16:49:43,2.038s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 16:49:43,2019-07-11 16:49:53,10.851s,ERROR
delay,,,2019-07-11 16:49:43,2019-07-11 16:49:50,7.008s,PASSED
tap,,,2019-07-11 16:49:50,2019-07-11 16:49:53,3.393s,PASSED
swipe,,,2019-07-11 16:49:53,2019-07-11 16:49:53,0.001s,PASSED
