Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 13:52:50,2019-07-11 13:54:21,1m - 30.323s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 13:52:51,2019-07-11 13:53:46,54.396s,PASSED
startApplication,,,2019-07-11 13:52:52,2019-07-11 13:53:14,22.630s,PASSED
verifyElementText,,,2019-07-11 13:53:14,2019-07-11 13:53:21,6.224s,PASSED
tap,,,2019-07-11 13:53:21,2019-07-11 13:53:22,1.229s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 13:53:22,2019-07-11 13:53:39,17.018s,PASSED
setText,,,2019-07-11 13:53:39,2019-07-11 13:53:41,1.860s,PASSED
tap,,,2019-07-11 13:53:41,2019-07-11 13:53:42,1.419s,PASSED
delay,,,2019-07-11 13:53:42,2019-07-11 13:53:45,3.049s,PASSED
verifyElementText,,,2019-07-11 13:53:45,2019-07-11 13:53:46,0.489s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 13:53:46,2019-07-11 13:53:54,7.890s,PASSED
delay,,,2019-07-11 13:53:46,2019-07-11 13:53:49,3.007s,PASSED
tap,,,2019-07-11 13:53:49,2019-07-11 13:53:50,1.461s,PASSED
setText,,,2019-07-11 13:53:50,2019-07-11 13:53:52,1.070s,PASSED
tap,,,2019-07-11 13:53:52,2019-07-11 13:53:54,2.021s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 13:53:54,2019-07-11 13:54:19,25.787s,PASSED
delay,,,2019-07-11 13:53:54,2019-07-11 13:53:59,5.007s,PASSED
tap,,,2019-07-11 13:53:59,2019-07-11 13:54:01,1.958s,PASSED
swipe,,,2019-07-11 13:54:01,2019-07-11 13:54:03,2.243s,PASSED
tap,,,2019-07-11 13:54:03,2019-07-11 13:54:06,3.350s,PASSED
swipe,,,2019-07-11 13:54:06,2019-07-11 13:54:09,2.302s,PASSED
tap,,,2019-07-11 13:54:09,2019-07-11 13:54:12,3.391s,PASSED
swipe,,,2019-07-11 13:54:12,2019-07-11 13:54:14,2.191s,PASSED
delay,,,2019-07-11 13:54:14,2019-07-11 13:54:19,5.004s,PASSED
