Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 11:17:38,2019-08-06 11:22:43,5m - 5.344s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 11:17:39,2019-08-06 11:19:45,2m - 5.856s,PASSED
startApplication,,,2019-08-06 11:17:40,2019-08-06 11:18:30,49.851s,PASSED
verifyElementText,,,2019-08-06 11:18:30,2019-08-06 11:18:42,12.570s,PASSED
tap,,,2019-08-06 11:18:42,2019-08-06 11:18:45,2.865s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 11:18:45,2019-08-06 11:19:29,43.490s,PASSED
setText,,,2019-08-06 11:19:29,2019-08-06 11:19:38,9.368s,PASSED
tap,,,2019-08-06 11:19:38,2019-08-06 11:19:41,3.464s,PASSED
delay,,,2019-08-06 11:19:41,2019-08-06 11:19:45,3.083s,PASSED
verifyElementText,,,2019-08-06 11:19:45,2019-08-06 11:19:45,0.242s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 11:19:45,2019-08-06 11:21:56,2m - 10.898s,PASSED
delay,,,2019-08-06 11:19:45,2019-08-06 11:19:48,3.005s,PASSED
tap,,,2019-08-06 11:19:48,2019-08-06 11:20:19,30.682s,PASSED
setText,,,2019-08-06 11:20:19,2019-08-06 11:21:25,1m - 6.651s,PASSED
tap,,,2019-08-06 11:21:25,2019-08-06 11:21:56,30.268s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 11:21:56,2019-08-06 11:22:40,44.558s,FAILED
delay,,,2019-08-06 11:21:56,2019-08-06 11:22:01,5.009s,PASSED
tap,,,2019-08-06 11:22:01,2019-08-06 11:22:03,1.334s,PASSED
delay,,,2019-08-06 11:22:03,2019-08-06 11:22:08,5.015s,PASSED
tap,,,2019-08-06 11:22:08,2019-08-06 11:22:40,32.500s,FAILED
