Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 11:14:45,2019-07-31 11:17:39,2m - 53.820s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 11:14:46,2019-07-31 11:15:46,59.785s,PASSED
startApplication,,,2019-07-31 11:14:47,2019-07-31 11:15:17,30.823s,PASSED
verifyElementText,,,2019-07-31 11:15:17,2019-07-31 11:15:22,4.295s,PASSED
tap,,,2019-07-31 11:15:22,2019-07-31 11:15:23,1.290s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 11:15:23,2019-07-31 11:15:38,15.084s,PASSED
setText,,,2019-07-31 11:15:38,2019-07-31 11:15:40,2.146s,PASSED
tap,,,2019-07-31 11:15:40,2019-07-31 11:15:42,1.552s,PASSED
delay,,,2019-07-31 11:15:42,2019-07-31 11:15:45,3.068s,PASSED
verifyElementText,,,2019-07-31 11:15:45,2019-07-31 11:15:46,0.718s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 11:15:46,2019-07-31 11:15:54,8.709s,PASSED
delay,,,2019-07-31 11:15:46,2019-07-31 11:15:49,3.012s,PASSED
tap,,,2019-07-31 11:15:49,2019-07-31 11:15:51,1.575s,PASSED
setText,,,2019-07-31 11:15:51,2019-07-31 11:15:52,1.086s,PASSED
tap,,,2019-07-31 11:15:52,2019-07-31 11:15:54,2.662s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 11:15:54,2019-07-31 11:17:36,1m - 41.603s,PASSED
delay,,,2019-07-31 11:15:55,2019-07-31 11:16:00,5.017s,PASSED
tap,,,2019-07-31 11:16:00,2019-07-31 11:16:01,0.966s,PASSED
delay,,,2019-07-31 11:16:01,2019-07-31 11:16:11,10.005s,PASSED
tap,,,2019-07-31 11:16:11,2019-07-31 11:16:12,1.662s,PASSED
delay,,,2019-07-31 11:16:12,2019-07-31 11:16:17,5.015s,PASSED
tap,,,2019-07-31 11:16:17,2019-07-31 11:16:19,1.400s,PASSED
delay,,,2019-07-31 11:16:19,2019-07-31 11:16:22,3.003s,PASSED
tap,,,2019-07-31 11:16:22,2019-07-31 11:16:25,3.330s,PASSED
delay,,,2019-07-31 11:16:25,2019-07-31 11:16:30,5.006s,PASSED
tap,,,2019-07-31 11:16:30,2019-07-31 11:16:31,0.977s,PASSED
delay,,,2019-07-31 11:16:31,2019-07-31 11:16:34,3.004s,PASSED
tap,,,2019-07-31 11:16:34,2019-07-31 11:16:36,1.709s,PASSED
delay,,,2019-07-31 11:16:36,2019-07-31 11:16:41,5.010s,PASSED
tap,,,2019-07-31 11:16:41,2019-07-31 11:16:42,1.322s,PASSED
delay,,,2019-07-31 11:16:42,2019-07-31 11:16:45,3.007s,PASSED
tap,,,2019-07-31 11:16:45,2019-07-31 11:16:46,1.089s,PASSED
tap,,,2019-07-31 11:16:46,2019-07-31 11:16:48,2.381s,PASSED
delay,,,2019-07-31 11:16:48,2019-07-31 11:16:54,5.006s,PASSED
tap,,,2019-07-31 11:16:54,2019-07-31 11:16:55,1.496s,PASSED
delay,,,2019-07-31 11:16:55,2019-07-31 11:17:00,5.007s,PASSED
tap,,,2019-07-31 11:17:00,2019-07-31 11:17:03,3.356s,PASSED
delay,,,2019-07-31 11:17:03,2019-07-31 11:17:05,2.004s,PASSED
tap,,,2019-07-31 11:17:05,2019-07-31 11:17:09,3.329s,PASSED
delay,,,2019-07-31 11:17:09,2019-07-31 11:17:12,3.007s,PASSED
tap,,,2019-07-31 11:17:12,2019-07-31 11:17:13,1.563s,PASSED
setText,,,2019-07-31 11:17:13,2019-07-31 11:17:15,1.312s,PASSED
delay,,,2019-07-31 11:17:15,2019-07-31 11:17:18,3.008s,PASSED
delay,,,2019-07-31 11:17:18,2019-07-31 11:17:21,3.003s,PASSED
tap,,,2019-07-31 11:17:21,2019-07-31 11:17:24,3.346s,PASSED
delay,,,2019-07-31 11:17:24,2019-07-31 11:17:27,3.006s,PASSED
tap,,,2019-07-31 11:17:27,2019-07-31 11:17:28,1.000s,PASSED
delay,,,2019-07-31 11:17:28,2019-07-31 11:17:30,2.006s,PASSED
tap,,,2019-07-31 11:17:30,2019-07-31 11:17:31,0.977s,PASSED
delay,,,2019-07-31 11:17:31,2019-07-31 11:17:36,5.005s,PASSED
