Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reedem,,,2019-07-15 10:21:48,2019-07-15 10:23:43,1m - 54.881s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-15 10:21:48,2019-07-15 10:22:46,57.308s,PASSED
startApplication,,,2019-07-15 10:21:49,2019-07-15 10:22:11,22.157s,PASSED
verifyElementText,,,2019-07-15 10:22:11,2019-07-15 10:22:17,5.636s,PASSED
tap,,,2019-07-15 10:22:17,2019-07-15 10:22:18,1.463s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-15 10:22:18,2019-07-15 10:22:35,16.644s,PASSED
setText,,,2019-07-15 10:22:35,2019-07-15 10:22:37,2.277s,PASSED
tap,,,2019-07-15 10:22:37,2019-07-15 10:22:39,1.757s,PASSED
delay,,,2019-07-15 10:22:39,2019-07-15 10:22:42,3.041s,PASSED
verifyElementText,,,2019-07-15 10:22:42,2019-07-15 10:22:46,3.828s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-15 10:22:46,2019-07-15 10:22:54,8.110s,PASSED
delay,,,2019-07-15 10:22:46,2019-07-15 10:22:49,3.006s,PASSED
tap,,,2019-07-15 10:22:49,2019-07-15 10:22:51,1.269s,PASSED
setText,,,2019-07-15 10:22:51,2019-07-15 10:22:52,1.074s,PASSED
tap,,,2019-07-15 10:22:52,2019-07-15 10:22:54,2.272s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-07-15 10:22:54,2019-07-15 10:23:40,46.259s,PASSED
delay,,,2019-07-15 10:22:54,2019-07-15 10:22:59,5.008s,PASSED
tap,,,2019-07-15 10:22:59,2019-07-15 10:23:03,3.492s,PASSED
delay,,,2019-07-15 10:23:03,2019-07-15 10:23:13,10.008s,PASSED
tap,,,2019-07-15 10:23:13,2019-07-15 10:23:16,3.226s,PASSED
delay,,,2019-07-15 10:23:16,2019-07-15 10:23:21,5.014s,PASSED
tap,,,2019-07-15 10:23:21,2019-07-15 10:23:25,3.505s,PASSED
delay,,,2019-07-15 10:23:25,2019-07-15 10:23:28,3.013s,PASSED
verifyElementText,,,2019-07-15 10:23:28,2019-07-15 10:23:28,0.392s,PASSED
tap,,,2019-07-15 10:23:28,2019-07-15 10:23:29,0.921s,PASSED
delay,,,2019-07-15 10:23:29,2019-07-15 10:23:32,3.016s,PASSED
verifyElementText,,,2019-07-15 10:23:32,2019-07-15 10:23:32,0.364s,PASSED
tap,,,2019-07-15 10:23:32,2019-07-15 10:23:33,1.100s,PASSED
tap,,,2019-07-15 10:23:33,2019-07-15 10:23:35,1.785s,PASSED
delay,,,2019-07-15 10:23:35,2019-07-15 10:23:40,5.004s,PASSED
