Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 15:38:09,2019-07-04 15:39:22,1m - 12.962s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 15:38:10,2019-07-04 15:39:02,51.904s,PASSED
startApplication,,,2019-07-04 15:38:11,2019-07-04 15:38:31,19.757s,PASSED
verifyElementText,,,2019-07-04 15:38:31,2019-07-04 15:38:37,6.262s,PASSED
tap,,,2019-07-04 15:38:37,2019-07-04 15:38:38,1.261s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 15:38:38,2019-07-04 15:38:55,17.126s,PASSED
setText,,,2019-07-04 15:38:55,2019-07-04 15:38:57,2.011s,PASSED
tap,,,2019-07-04 15:38:57,2019-07-04 15:38:59,1.538s,PASSED
delay,,,2019-07-04 15:38:59,2019-07-04 15:39:02,3.052s,PASSED
verifyElementText,,,2019-07-04 15:39:02,2019-07-04 15:39:02,0.408s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 15:39:02,2019-07-04 15:39:10,7.991s,PASSED
delay,,,2019-07-04 15:39:02,2019-07-04 15:39:05,3.005s,PASSED
tap,,,2019-07-04 15:39:05,2019-07-04 15:39:07,1.573s,PASSED
setText,,,2019-07-04 15:39:07,2019-07-04 15:39:08,1.081s,PASSED
tap,,,2019-07-04 15:39:08,2019-07-04 15:39:10,2.107s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 15:39:10,2019-07-04 15:39:20,9.759s,ERROR
tap,,,2019-07-04 15:39:11,2019-07-04 15:39:17,6.312s,PASSED
tap,,,2019-07-04 15:39:17,2019-07-04 15:39:20,2.942s,PASSED
tapAndHold,,,2019-07-04 15:39:20,2019-07-04 15:39:20,0.010s,PASSED
