Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-03 09:59:56,2019-07-03 10:01:31,1m - 34.467s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 09:59:57,2019-07-03 10:00:49,52.358s,PASSED
startApplication,,,2019-07-03 09:59:57,2019-07-03 10:00:17,19.811s,PASSED
verifyElementText,,,2019-07-03 10:00:17,2019-07-03 10:00:23,5.599s,PASSED
tap,,,2019-07-03 10:00:23,2019-07-03 10:00:25,2.211s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 10:00:25,2019-07-03 10:00:42,17.060s,PASSED
setText,,,2019-07-03 10:00:42,2019-07-03 10:00:44,2.019s,PASSED
tap,,,2019-07-03 10:00:44,2019-07-03 10:00:45,1.469s,PASSED
delay,,,2019-07-03 10:00:45,2019-07-03 10:00:48,3.049s,PASSED
verifyElementText,,,2019-07-03 10:00:48,2019-07-03 10:00:49,0.594s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 10:00:49,2019-07-03 10:00:57,7.920s,PASSED
delay,,,2019-07-03 10:00:49,2019-07-03 10:00:52,3.004s,PASSED
tap,,,2019-07-03 10:00:52,2019-07-03 10:00:54,1.645s,PASSED
setText,,,2019-07-03 10:00:54,2019-07-03 10:00:55,1.089s,PASSED
tap,,,2019-07-03 10:00:55,2019-07-03 10:00:57,2.007s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/EditTujuanFinansial,,,2019-07-03 10:00:57,2019-07-03 10:01:09,12.280s,PASSED
delay,,,2019-07-03 10:00:57,2019-07-03 10:01:00,3.011s,PASSED
tap,,,2019-07-03 10:01:00,2019-07-03 10:01:05,4.736s,PASSED
delay,,,2019-07-03 10:01:05,2019-07-03 10:01:08,3.007s,PASSED
tap,,,2019-07-03 10:01:08,2019-07-03 10:01:09,1.133s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 10:01:09,2019-07-03 10:01:29,19.447s,FAILED
delay,,,2019-07-03 10:01:09,2019-07-03 10:01:13,3.009s,PASSED
setText,,,2019-07-03 10:01:13,2019-07-03 10:01:29,16.185s,FAILED
