Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 17:00:44,2019-08-06 17:02:46,2m - 2.092s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 17:00:45,2019-08-06 17:01:47,1m - 2.283s,PASSED
startApplication,,,2019-08-06 17:00:45,2019-08-06 17:01:17,31.977s,PASSED
verifyElementText,,,2019-08-06 17:01:17,2019-08-06 17:01:22,4.198s,PASSED
tap,,,2019-08-06 17:01:22,2019-08-06 17:01:25,3.001s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 17:01:25,2019-08-06 17:01:40,15.357s,PASSED
setText,,,2019-08-06 17:01:40,2019-08-06 17:01:42,2.245s,PASSED
tap,,,2019-08-06 17:01:42,2019-08-06 17:01:44,1.625s,PASSED
delay,,,2019-08-06 17:01:44,2019-08-06 17:01:47,3.109s,PASSED
verifyElementText,,,2019-08-06 17:01:47,2019-08-06 17:01:47,0.204s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 17:01:47,2019-08-06 17:01:56,8.490s,PASSED
delay,,,2019-08-06 17:01:47,2019-08-06 17:01:50,3.007s,PASSED
tap,,,2019-08-06 17:01:50,2019-08-06 17:01:52,1.543s,PASSED
setText,,,2019-08-06 17:01:52,2019-08-06 17:01:53,1.106s,PASSED
tap,,,2019-08-06 17:01:53,2019-08-06 17:01:56,2.571s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 17:01:56,2019-08-06 17:02:44,48.496s,FAILED
delay,,,2019-08-06 17:01:56,2019-08-06 17:02:01,5.014s,PASSED
tap,,,2019-08-06 17:02:01,2019-08-06 17:02:02,1.137s,PASSED
delay,,,2019-08-06 17:02:02,2019-08-06 17:02:07,5.059s,PASSED
tap,,,2019-08-06 17:02:07,2019-08-06 17:02:08,1.091s,PASSED
delay,,,2019-08-06 17:02:08,2019-08-06 17:02:13,5.004s,PASSED
tap,,,2019-08-06 17:02:13,2019-08-06 17:02:44,30.745s,FAILED
