Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 11:39:30,2019-08-06 11:41:37,2m - 7.426s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 11:39:31,2019-08-06 11:40:42,1m - 11.482s,PASSED
startApplication,,,2019-08-06 11:39:32,2019-08-06 11:40:11,39.476s,PASSED
verifyElementText,,,2019-08-06 11:40:11,2019-08-06 11:40:17,5.636s,PASSED
tap,,,2019-08-06 11:40:17,2019-08-06 11:40:18,1.377s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 11:40:18,2019-08-06 11:40:35,16.879s,PASSED
setText,,,2019-08-06 11:40:35,2019-08-06 11:40:37,2.312s,PASSED
tap,,,2019-08-06 11:40:37,2019-08-06 11:40:39,1.570s,PASSED
delay,,,2019-08-06 11:40:39,2019-08-06 11:40:42,3.060s,PASSED
verifyElementText,,,2019-08-06 11:40:42,2019-08-06 11:40:42,0.406s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 11:40:42,2019-08-06 11:40:51,8.642s,PASSED
delay,,,2019-08-06 11:40:43,2019-08-06 11:40:46,3.016s,PASSED
tap,,,2019-08-06 11:40:46,2019-08-06 11:40:47,1.337s,PASSED
setText,,,2019-08-06 11:40:47,2019-08-06 11:40:48,1.106s,PASSED
tap,,,2019-08-06 11:40:48,2019-08-06 11:40:51,2.833s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 11:40:51,2019-08-06 11:41:34,43.220s,FAILED
delay,,,2019-08-06 11:40:52,2019-08-06 11:40:57,5.027s,PASSED
tap,,,2019-08-06 11:40:57,2019-08-06 11:40:58,1.330s,PASSED
delay,,,2019-08-06 11:40:58,2019-08-06 11:41:03,5.013s,PASSED
tap,,,2019-08-06 11:41:03,2019-08-06 11:41:34,31.458s,FAILED
