Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 14:29:42,2019-07-05 14:31:39,1m - 57.583s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 14:29:42,2019-07-05 14:30:35,52.572s,PASSED
startApplication,,,2019-07-05 14:29:43,2019-07-05 14:30:05,22.287s,PASSED
verifyElementText,,,2019-07-05 14:30:05,2019-07-05 14:30:11,5.620s,PASSED
tap,,,2019-07-05 14:30:11,2019-07-05 14:30:12,1.137s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 14:30:12,2019-07-05 14:30:28,16.483s,PASSED
setText,,,2019-07-05 14:30:28,2019-07-05 14:30:30,1.900s,PASSED
tap,,,2019-07-05 14:30:30,2019-07-05 14:30:32,1.431s,PASSED
delay,,,2019-07-05 14:30:32,2019-07-05 14:30:35,3.043s,PASSED
verifyElementText,,,2019-07-05 14:30:35,2019-07-05 14:30:35,0.229s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 14:30:35,2019-07-05 14:30:43,7.689s,PASSED
delay,,,2019-07-05 14:30:35,2019-07-05 14:30:38,3.014s,PASSED
tap,,,2019-07-05 14:30:38,2019-07-05 14:30:39,1.246s,PASSED
setText,,,2019-07-05 14:30:39,2019-07-05 14:30:40,1.069s,PASSED
tap,,,2019-07-05 14:30:40,2019-07-05 14:30:43,2.052s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 14:30:43,2019-07-05 14:31:38,55.189s,PASSED
delay,,,2019-07-05 14:30:43,2019-07-05 14:30:46,3.011s,PASSED
tap,,,2019-07-05 14:30:46,2019-07-05 14:30:50,3.961s,PASSED
delay,,,2019-07-05 14:30:50,2019-07-05 14:30:53,3.006s,PASSED
tap,,,2019-07-05 14:30:53,2019-07-05 14:30:56,3.445s,PASSED
delay,,,2019-07-05 14:30:56,2019-07-05 14:30:59,3.005s,PASSED
tap,,,2019-07-05 14:30:59,2019-07-05 14:31:03,3.954s,PASSED
tap,,,2019-07-05 14:31:03,2019-07-05 14:31:07,3.320s,PASSED
delay,,,2019-07-05 14:31:07,2019-07-05 14:31:10,3.006s,PASSED
tap,,,2019-07-05 14:31:10,2019-07-05 14:31:11,0.856s,PASSED
tap,,,2019-07-05 14:31:11,2019-07-05 14:31:14,3.364s,PASSED
delay,,,2019-07-05 14:31:14,2019-07-05 14:31:17,3.003s,PASSED
tap,,,2019-07-05 14:31:17,2019-07-05 14:31:18,0.885s,PASSED
delay,,,2019-07-05 14:31:18,2019-07-05 14:31:21,3.007s,PASSED
tap,,,2019-07-05 14:31:21,2019-07-05 14:31:23,2.002s,PASSED
delay,,,2019-07-05 14:31:23,2019-07-05 14:31:28,5.005s,PASSED
tap,,,2019-07-05 14:31:28,2019-07-05 14:31:30,2.700s,PASSED
delay,,,2019-07-05 14:31:30,2019-07-05 14:31:32,2.008s,PASSED
verifyElementText,,,2019-07-05 14:31:32,2019-07-05 14:31:33,0.219s,PASSED
delay,,,2019-07-05 14:31:33,2019-07-05 14:31:38,5.006s,PASSED
