Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-24 14:34:18,2019-07-24 14:37:15,2m - 57.378s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 14:34:18,2019-07-24 14:35:48,1m - 29.842s,PASSED
startApplication,,,2019-07-24 14:34:19,2019-07-24 14:35:02,42.943s,PASSED
verifyElementText,,,2019-07-24 14:35:02,2019-07-24 14:35:09,7.452s,PASSED
tap,,,2019-07-24 14:35:09,2019-07-24 14:35:15,5.129s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 14:35:15,2019-07-24 14:35:36,21.053s,PASSED
setText,,,2019-07-24 14:35:36,2019-07-24 14:35:39,3.190s,PASSED
tap,,,2019-07-24 14:35:39,2019-07-24 14:35:41,2.099s,PASSED
delay,,,2019-07-24 14:35:41,2019-07-24 14:35:44,3.044s,PASSED
verifyElementText,,,2019-07-24 14:35:44,2019-07-24 14:35:48,4.329s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 14:35:48,2019-07-24 14:36:01,12.742s,PASSED
delay,,,2019-07-24 14:35:49,2019-07-24 14:35:52,3.008s,PASSED
tap,,,2019-07-24 14:35:52,2019-07-24 14:35:55,3.596s,PASSED
setText,,,2019-07-24 14:35:55,2019-07-24 14:35:57,2.055s,PASSED
tap,,,2019-07-24 14:35:57,2019-07-24 14:36:01,3.724s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-24 14:36:01,2019-07-24 14:37:11,1m - 9.670s,PASSED
delay,,,2019-07-24 14:36:02,2019-07-24 14:36:09,7.010s,PASSED
tap,,,2019-07-24 14:36:09,2019-07-24 14:36:10,1.289s,PASSED
delay,,,2019-07-24 14:36:10,2019-07-24 14:36:15,5.008s,PASSED
tap,,,2019-07-24 14:36:15,2019-07-24 14:36:19,3.948s,PASSED
delay,,,2019-07-24 14:36:19,2019-07-24 14:36:24,5.010s,PASSED
tap,,,2019-07-24 14:36:24,2019-07-24 14:36:25,1.004s,PASSED
delay,,,2019-07-24 14:36:25,2019-07-24 14:36:30,5.008s,PASSED
tap,,,2019-07-24 14:36:30,2019-07-24 14:36:31,0.984s,PASSED
delay,,,2019-07-24 14:36:31,2019-07-24 14:36:36,5.017s,PASSED
tap,,,2019-07-24 14:36:36,2019-07-24 14:36:39,2.488s,PASSED
delay,,,2019-07-24 14:36:39,2019-07-24 14:36:44,5.006s,PASSED
tap,,,2019-07-24 14:36:44,2019-07-24 14:36:45,1.019s,PASSED
delay,,,2019-07-24 14:36:45,2019-07-24 14:36:47,2.009s,PASSED
tap,,,2019-07-24 14:36:47,2019-07-24 14:36:49,2.101s,PASSED
delay,,,2019-07-24 14:36:49,2019-07-24 14:36:51,2.007s,PASSED
tap,,,2019-07-24 14:36:51,2019-07-24 14:36:52,1.048s,PASSED
delay,,,2019-07-24 14:36:52,2019-07-24 14:36:55,3.008s,PASSED
tap,,,2019-07-24 14:36:55,2019-07-24 14:36:58,2.880s,PASSED
delay,,,2019-07-24 14:36:58,2019-07-24 14:37:03,5.007s,PASSED
tap,,,2019-07-24 14:37:03,2019-07-24 14:37:04,1.053s,PASSED
delay,,,2019-07-24 14:37:04,2019-07-24 14:37:09,5.025s,PASSED
tap,,,2019-07-24 14:37:09,2019-07-24 14:37:11,1.956s,PASSED
