Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 17:17:56,2019-08-06 17:20:19,2m - 22.500s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 17:17:57,2019-08-06 17:18:57,1m - 0.010s,PASSED
startApplication,,,2019-08-06 17:17:57,2019-08-06 17:18:29,31.452s,PASSED
verifyElementText,,,2019-08-06 17:18:29,2019-08-06 17:18:33,4.490s,PASSED
tap,,,2019-08-06 17:18:33,2019-08-06 17:18:34,1.110s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 17:18:34,2019-08-06 17:18:50,15.218s,PASSED
setText,,,2019-08-06 17:18:50,2019-08-06 17:18:52,2.291s,PASSED
tap,,,2019-08-06 17:18:52,2019-08-06 17:18:53,1.569s,PASSED
delay,,,2019-08-06 17:18:53,2019-08-06 17:18:57,3.036s,PASSED
verifyElementText,,,2019-08-06 17:18:57,2019-08-06 17:18:57,0.319s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 17:18:57,2019-08-06 17:19:06,9.160s,PASSED
delay,,,2019-08-06 17:18:57,2019-08-06 17:19:00,3.004s,PASSED
tap,,,2019-08-06 17:19:00,2019-08-06 17:19:02,2.214s,PASSED
setText,,,2019-08-06 17:19:02,2019-08-06 17:19:03,1.092s,PASSED
tap,,,2019-08-06 17:19:03,2019-08-06 17:19:06,2.610s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 17:19:06,2019-08-06 17:20:16,1m - 10.048s,FAILED
delay,,,2019-08-06 17:19:06,2019-08-06 17:19:11,5.019s,PASSED
tap,,,2019-08-06 17:19:11,2019-08-06 17:19:12,1.126s,PASSED
delay,,,2019-08-06 17:19:12,2019-08-06 17:19:17,5.007s,PASSED
tap,,,2019-08-06 17:19:17,2019-08-06 17:19:19,1.604s,PASSED
delay,,,2019-08-06 17:19:19,2019-08-06 17:19:24,5.007s,PASSED
tap,,,2019-08-06 17:19:24,2019-08-06 17:19:25,1.043s,PASSED
delay,,,2019-08-06 17:19:25,2019-08-06 17:19:30,5.005s,PASSED
tap,,,2019-08-06 17:19:30,2019-08-06 17:19:32,1.567s,PASSED
delay,,,2019-08-06 17:19:32,2019-08-06 17:19:37,5.024s,PASSED
tap,,,2019-08-06 17:19:37,2019-08-06 17:19:40,3.464s,PASSED
delay,,,2019-08-06 17:19:40,2019-08-06 17:19:45,5.006s,PASSED
tap,,,2019-08-06 17:19:45,2019-08-06 17:20:16,30.930s,FAILED
