Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 16:42:55,2019-07-08 16:43:03,8.304s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 16:42:55,2019-07-08 16:42:56,0.836s,FAILED
startApplication,,,2019-07-08 16:42:56,2019-07-08 16:42:56,0.277s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 16:42:56,2019-07-08 16:43:00,3.343s,FAILED
delay,,,2019-07-08 16:42:56,2019-07-08 16:42:59,3.050s,PASSED
tap,,,2019-07-08 16:42:59,2019-07-08 16:43:00,0.087s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 16:43:00,2019-07-08 16:43:03,3.396s,FAILED
delay,,,2019-07-08 16:43:00,2019-07-08 16:43:03,3.004s,PASSED
tap,,,2019-07-08 16:43:03,2019-07-08 16:43:03,0.019s,PASSED
