Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 13:58:10,2019-07-11 13:59:27,1m - 16.695s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 13:58:11,2019-07-11 13:59:01,50.443s,PASSED
startApplication,,,2019-07-11 13:58:11,2019-07-11 13:58:29,18.302s,PASSED
verifyElementText,,,2019-07-11 13:58:29,2019-07-11 13:58:35,5.898s,PASSED
tap,,,2019-07-11 13:58:35,2019-07-11 13:58:36,1.158s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 13:58:36,2019-07-11 13:58:53,16.702s,PASSED
setText,,,2019-07-11 13:58:53,2019-07-11 13:58:55,1.941s,PASSED
tap,,,2019-07-11 13:58:55,2019-07-11 13:58:57,1.476s,PASSED
delay,,,2019-07-11 13:58:57,2019-07-11 13:59:00,3.045s,PASSED
verifyElementText,,,2019-07-11 13:59:00,2019-07-11 13:59:01,1.419s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 13:59:01,2019-07-11 13:59:09,7.892s,PASSED
delay,,,2019-07-11 13:59:01,2019-07-11 13:59:04,3.011s,PASSED
tap,,,2019-07-11 13:59:04,2019-07-11 13:59:06,1.541s,PASSED
setText,,,2019-07-11 13:59:06,2019-07-11 13:59:07,1.076s,PASSED
tap,,,2019-07-11 13:59:07,2019-07-11 13:59:09,1.990s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 13:59:09,2019-07-11 13:59:25,16.225s,ERROR
delay,,,2019-07-11 13:59:09,2019-07-11 13:59:14,5.009s,PASSED
tap,,,2019-07-11 13:59:14,2019-07-11 13:59:18,3.660s,PASSED
swipe,,,2019-07-11 13:59:18,2019-07-11 13:59:20,2.189s,PASSED
delay,,,2019-07-11 13:59:20,2019-07-11 13:59:25,5.003s,PASSED
tapAndHold,,,2019-07-11 13:59:25,2019-07-11 13:59:25,0.012s,PASSED
