Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-23 15:41:22,2019-07-23 15:44:04,2m - 42.040s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-23 15:41:23,2019-07-23 15:42:15,52.222s,PASSED
startApplication,,,2019-07-23 15:41:23,2019-07-23 15:41:42,18.494s,PASSED
verifyElementText,,,2019-07-23 15:41:42,2019-07-23 15:41:48,6.025s,PASSED
tap,,,2019-07-23 15:41:48,2019-07-23 15:41:50,1.825s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-23 15:41:50,2019-07-23 15:42:06,15.773s,PASSED
setText,,,2019-07-23 15:42:06,2019-07-23 15:42:08,2.320s,PASSED
tap,,,2019-07-23 15:42:08,2019-07-23 15:42:09,1.629s,PASSED
delay,,,2019-07-23 15:42:09,2019-07-23 15:42:13,3.046s,PASSED
verifyElementText,,,2019-07-23 15:42:13,2019-07-23 15:42:15,2.612s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-23 15:42:15,2019-07-23 15:42:23,8.154s,PASSED
delay,,,2019-07-23 15:42:15,2019-07-23 15:42:18,3.016s,PASSED
tap,,,2019-07-23 15:42:18,2019-07-23 15:42:20,1.715s,PASSED
setText,,,2019-07-23 15:42:20,2019-07-23 15:42:21,1.081s,PASSED
tap,,,2019-07-23 15:42:21,2019-07-23 15:42:23,2.118s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-23 15:42:23,2019-07-23 15:44:04,1m - 40.289s,FAILED
delay,,,2019-07-23 15:42:24,2019-07-23 15:42:31,7.023s,PASSED
tap,,,2019-07-23 15:42:31,2019-07-23 15:42:34,3.230s,PASSED
delay,,,2019-07-23 15:42:34,2019-07-23 15:42:39,5.015s,PASSED
tap,,,2019-07-23 15:42:39,2019-07-23 15:42:43,3.549s,PASSED
delay,,,2019-07-23 15:42:43,2019-07-23 15:42:48,5.004s,PASSED
tap,,,2019-07-23 15:42:48,2019-07-23 15:42:49,1.095s,PASSED
delay,,,2019-07-23 15:42:49,2019-07-23 15:42:54,5.006s,PASSED
tap,,,2019-07-23 15:42:54,2019-07-23 15:42:57,3.027s,PASSED
delay,,,2019-07-23 15:42:57,2019-07-23 15:43:02,5.007s,PASSED
tap,,,2019-07-23 15:43:02,2019-07-23 15:43:06,4.666s,PASSED
delay,,,2019-07-23 15:43:06,2019-07-23 15:43:11,5.004s,PASSED
tap,,,2019-07-23 15:43:11,2019-07-23 15:43:12,0.985s,PASSED
delay,,,2019-07-23 15:43:12,2019-07-23 15:43:14,2.006s,PASSED
tap,,,2019-07-23 15:43:14,2019-07-23 15:43:18,3.453s,PASSED
delay,,,2019-07-23 15:43:18,2019-07-23 15:43:20,2.005s,PASSED
tap,,,2019-07-23 15:43:20,2019-07-23 15:43:21,0.989s,PASSED
delay,,,2019-07-23 15:43:21,2019-07-23 15:43:24,3.005s,PASSED
tap,,,2019-07-23 15:43:24,2019-07-23 15:43:27,3.451s,PASSED
delay,,,2019-07-23 15:43:27,2019-07-23 15:43:32,5.011s,PASSED
tap,,,2019-07-23 15:43:32,2019-07-23 15:44:04,31.327s,FAILED
