Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 19:00:48,2019-07-08 19:02:07,1m - 19.686s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 19:00:48,2019-07-08 19:01:35,46.714s,PASSED
startApplication,,,2019-07-08 19:00:49,2019-07-08 19:01:05,16.786s,PASSED
verifyElementText,,,2019-07-08 19:01:05,2019-07-08 19:01:10,5.015s,PASSED
tap,,,2019-07-08 19:01:10,2019-07-08 19:01:12,1.273s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 19:01:12,2019-07-08 19:01:28,16.297s,PASSED
setText,,,2019-07-08 19:01:28,2019-07-08 19:01:30,1.716s,PASSED
tap,,,2019-07-08 19:01:30,2019-07-08 19:01:31,1.463s,PASSED
delay,,,2019-07-08 19:01:31,2019-07-08 19:01:34,3.038s,PASSED
verifyElementText,,,2019-07-08 19:01:34,2019-07-08 19:01:35,0.614s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 19:01:35,2019-07-08 19:01:43,8.001s,PASSED
delay,,,2019-07-08 19:01:35,2019-07-08 19:01:38,3.007s,PASSED
tap,,,2019-07-08 19:01:38,2019-07-08 19:01:40,1.706s,PASSED
setText,,,2019-07-08 19:01:40,2019-07-08 19:01:41,1.057s,PASSED
tap,,,2019-07-08 19:01:41,2019-07-08 19:01:43,1.968s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 19:01:43,2019-07-08 19:02:06,22.921s,ERROR
delay,,,2019-07-08 19:01:43,2019-07-08 19:01:46,3.007s,PASSED
tap,,,2019-07-08 19:01:46,2019-07-08 19:01:51,4.567s,PASSED
delay,,,2019-07-08 19:01:51,2019-07-08 19:01:56,5.006s,PASSED
tap,,,2019-07-08 19:01:56,2019-07-08 19:01:59,3.617s,PASSED
delay,,,2019-07-08 19:01:59,2019-07-08 19:02:02,3.006s,PASSED
verifyElementText,,,2019-07-08 19:02:02,2019-07-08 19:02:03,0.272s,PASSED
delay,,,2019-07-08 19:02:03,2019-07-08 19:02:06,3.006s,PASSED
verifyForElementPresent,,,2019-07-08 19:02:06,2019-07-08 19:02:06,0.012s,PASSED
