Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 13:48:44,2019-07-05 13:49:58,1m - 14.086s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 13:48:44,2019-07-05 13:49:34,49.342s,PASSED
startApplication,,,2019-07-05 13:48:45,2019-07-05 13:49:03,18.368s,PASSED
verifyElementText,,,2019-07-05 13:49:03,2019-07-05 13:49:07,3.708s,PASSED
tap,,,2019-07-05 13:49:07,2019-07-05 13:49:10,2.908s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 13:49:10,2019-07-05 13:49:27,17.028s,PASSED
setText,,,2019-07-05 13:49:27,2019-07-05 13:49:29,1.823s,PASSED
tap,,,2019-07-05 13:49:29,2019-07-05 13:49:30,1.404s,PASSED
delay,,,2019-07-05 13:49:30,2019-07-05 13:49:33,3.049s,PASSED
verifyElementText,,,2019-07-05 13:49:33,2019-07-05 13:49:34,0.555s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 13:49:34,2019-07-05 13:49:42,7.915s,PASSED
delay,,,2019-07-05 13:49:34,2019-07-05 13:49:37,3.008s,PASSED
tap,,,2019-07-05 13:49:37,2019-07-05 13:49:39,1.541s,PASSED
setText,,,2019-07-05 13:49:39,2019-07-05 13:49:40,1.070s,PASSED
tap,,,2019-07-05 13:49:40,2019-07-05 13:49:42,2.002s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 13:49:42,2019-07-05 13:49:56,14.542s,PASSED
delay,,,2019-07-05 13:49:42,2019-07-05 13:49:45,3.022s,PASSED
tap,,,2019-07-05 13:49:45,2019-07-05 13:49:46,1.341s,PASSED
delay,,,2019-07-05 13:49:46,2019-07-05 13:49:49,3.006s,PASSED
tap,,,2019-07-05 13:49:49,2019-07-05 13:49:53,3.932s,PASSED
delay,,,2019-07-05 13:49:53,2019-07-05 13:49:56,3.007s,PASSED
tap,,,2019-07-05 13:49:56,2019-07-05 13:49:56,0.003s,NOT_RUN
