Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 10:54:14,2019-07-05 10:55:33,1m - 18.693s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 10:54:15,2019-07-05 10:55:04,48.455s,PASSED
startApplication,,,2019-07-05 10:54:16,2019-07-05 10:54:34,18.140s,PASSED
verifyElementText,,,2019-07-05 10:54:34,2019-07-05 10:54:39,5.072s,PASSED
tap,,,2019-07-05 10:54:39,2019-07-05 10:54:40,1.222s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 10:54:40,2019-07-05 10:54:57,16.803s,PASSED
setText,,,2019-07-05 10:54:57,2019-07-05 10:54:59,1.849s,PASSED
tap,,,2019-07-05 10:54:59,2019-07-05 10:55:00,1.477s,PASSED
delay,,,2019-07-05 10:55:00,2019-07-05 10:55:03,3.049s,PASSED
verifyElementText,,,2019-07-05 10:55:03,2019-07-05 10:55:04,0.270s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 10:55:04,2019-07-05 10:55:11,7.912s,PASSED
delay,,,2019-07-05 10:55:04,2019-07-05 10:55:07,3.007s,PASSED
tap,,,2019-07-05 10:55:07,2019-07-05 10:55:08,1.635s,PASSED
setText,,,2019-07-05 10:55:08,2019-07-05 10:55:09,1.072s,PASSED
tap,,,2019-07-05 10:55:09,2019-07-05 10:55:11,1.999s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 10:55:11,2019-07-05 10:55:31,20.000s,FAILED
delay,,,2019-07-05 10:55:12,2019-07-05 10:55:15,3.006s,PASSED
tap,,,2019-07-05 10:55:15,2019-07-05 10:55:18,3.563s,PASSED
delay,,,2019-07-05 10:55:18,2019-07-05 10:55:21,3.005s,PASSED
tap,,,2019-07-05 10:55:21,2019-07-05 10:55:25,3.410s,PASSED
delay,,,2019-07-05 10:55:25,2019-07-05 10:55:28,3.008s,PASSED
tap,,,2019-07-05 10:55:28,2019-07-05 10:55:28,0.002s,NOT_RUN
delay,,,2019-07-05 10:55:28,2019-07-05 10:55:31,3.015s,PASSED
tap,,,2019-07-05 10:55:31,2019-07-05 10:55:31,0.621s,FAILED
