Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 16:35:30,2019-07-03 16:37:49,2m - 18.602s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 16:35:31,2019-07-03 16:36:52,1m - 20.653s,PASSED
startApplication,,,2019-07-03 16:35:32,2019-07-03 16:36:16,43.906s,PASSED
verifyElementText,,,2019-07-03 16:36:16,2019-07-03 16:36:24,7.487s,PASSED
tap,,,2019-07-03 16:36:24,2019-07-03 16:36:26,1.965s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 16:36:26,2019-07-03 16:36:44,18.460s,PASSED
setText,,,2019-07-03 16:36:44,2019-07-03 16:36:46,2.123s,PASSED
tap,,,2019-07-03 16:36:46,2019-07-03 16:36:48,1.556s,PASSED
delay,,,2019-07-03 16:36:48,2019-07-03 16:36:51,3.035s,PASSED
verifyElementText,,,2019-07-03 16:36:51,2019-07-03 16:36:52,1.074s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 16:36:52,2019-07-03 16:37:00,8.050s,PASSED
delay,,,2019-07-03 16:36:52,2019-07-03 16:36:55,3.013s,PASSED
tap,,,2019-07-03 16:36:55,2019-07-03 16:36:57,1.499s,PASSED
setText,,,2019-07-03 16:36:57,2019-07-03 16:36:58,1.111s,PASSED
tap,,,2019-07-03 16:36:58,2019-07-03 16:37:00,2.117s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 16:37:00,2019-07-03 16:37:46,46.249s,FAILED
delay,,,2019-07-03 16:37:01,2019-07-03 16:37:04,3.005s,PASSED
tap,,,2019-07-03 16:37:04,2019-07-03 16:37:12,7.829s,PASSED
delay,,,2019-07-03 16:37:12,2019-07-03 16:37:15,3.006s,PASSED
tap,,,2019-07-03 16:37:15,2019-07-03 16:37:46,31.688s,FAILED
