Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 15:50:08,2019-07-11 15:51:36,1m - 27.454s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 15:50:09,2019-07-11 15:50:58,48.898s,PASSED
startApplication,,,2019-07-11 15:50:09,2019-07-11 15:50:26,17.055s,PASSED
verifyElementText,,,2019-07-11 15:50:26,2019-07-11 15:50:31,4.567s,PASSED
tap,,,2019-07-11 15:50:31,2019-07-11 15:50:33,2.294s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 15:50:33,2019-07-11 15:50:51,17.978s,PASSED
setText,,,2019-07-11 15:50:51,2019-07-11 15:50:53,1.847s,PASSED
tap,,,2019-07-11 15:50:53,2019-07-11 15:50:55,1.426s,PASSED
delay,,,2019-07-11 15:50:55,2019-07-11 15:50:58,3.044s,PASSED
verifyElementText,,,2019-07-11 15:50:58,2019-07-11 15:50:58,0.246s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 15:50:58,2019-07-11 15:51:06,7.804s,PASSED
delay,,,2019-07-11 15:50:58,2019-07-11 15:51:01,3.016s,PASSED
tap,,,2019-07-11 15:51:01,2019-07-11 15:51:03,1.573s,PASSED
setText,,,2019-07-11 15:51:03,2019-07-11 15:51:04,1.072s,PASSED
tap,,,2019-07-11 15:51:04,2019-07-11 15:51:06,1.948s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 15:51:06,2019-07-11 15:51:34,28.692s,PASSED
delay,,,2019-07-11 15:51:06,2019-07-11 15:51:13,7.011s,PASSED
tap,,,2019-07-11 15:51:13,2019-07-11 15:51:15,2.135s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-11 15:51:15,2019-07-11 15:51:18,2.413s,PASSED
tap,,,2019-07-11 15:51:18,2019-07-11 15:51:21,3.807s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-11 15:51:21,2019-07-11 15:51:24,2.330s,PASSED
tap,,,2019-07-11 15:51:24,2019-07-11 15:51:27,3.348s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-11 15:51:27,2019-07-11 15:51:29,2.333s,PASSED
delay,,,2019-07-11 15:51:29,2019-07-11 15:51:34,5.014s,PASSED
