Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 15:14:11,2019-07-04 15:15:34,1m - 22.748s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 15:14:11,2019-07-04 15:15:06,54.224s,PASSED
startApplication,,,2019-07-04 15:14:12,2019-07-04 15:14:32,20.567s,PASSED
verifyElementText,,,2019-07-04 15:14:32,2019-07-04 15:14:40,7.603s,PASSED
tap,,,2019-07-04 15:14:40,2019-07-04 15:14:42,1.489s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 15:14:42,2019-07-04 15:14:58,16.753s,PASSED
setText,,,2019-07-04 15:14:58,2019-07-04 15:15:00,2.065s,PASSED
tap,,,2019-07-04 15:15:00,2019-07-04 15:15:02,1.442s,PASSED
delay,,,2019-07-04 15:15:02,2019-07-04 15:15:05,3.058s,PASSED
verifyElementText,,,2019-07-04 15:15:05,2019-07-04 15:15:06,0.704s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 15:15:06,2019-07-04 15:15:14,8.108s,PASSED
delay,,,2019-07-04 15:15:06,2019-07-04 15:15:09,3.004s,PASSED
tap,,,2019-07-04 15:15:09,2019-07-04 15:15:11,1.754s,PASSED
setText,,,2019-07-04 15:15:11,2019-07-04 15:15:12,1.124s,PASSED
tap,,,2019-07-04 15:15:12,2019-07-04 15:15:14,2.001s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 15:15:14,2019-07-04 15:15:32,17.805s,ERROR
tap,,,2019-07-04 15:15:14,2019-07-04 15:15:22,8.181s,PASSED
tap,,,2019-07-04 15:15:22,2019-07-04 15:15:29,6.496s,PASSED
tapAndHold,,,2019-07-04 15:15:29,2019-07-04 15:15:32,2.919s,PASSED
swipe,,,2019-07-04 15:15:32,2019-07-04 15:15:32,0.001s,PASSED
