Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 15:29:14,2019-07-03 15:30:23,1m - 8.354s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 15:29:15,2019-07-03 15:30:16,1m - 0.778s,FAILED
startApplication,,,2019-07-03 15:29:16,2019-07-03 15:30:16,1m - 0.054s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 15:30:16,2019-07-03 15:30:19,3.585s,FAILED
delay,,,2019-07-03 15:30:16,2019-07-03 15:30:19,3.101s,PASSED
tap,,,2019-07-03 15:30:19,2019-07-03 15:30:19,0.108s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 15:30:19,2019-07-03 15:30:23,3.395s,FAILED
delay,,,2019-07-03 15:30:20,2019-07-03 15:30:23,3.009s,PASSED
tap,,,2019-07-03 15:30:23,2019-07-03 15:30:23,0.026s,PASSED
