Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-08-01 11:04:41,2019-08-01 11:06:59,2m - 17.464s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 11:04:42,2019-08-01 11:05:49,1m - 6.324s,PASSED
startApplication,,,2019-08-01 11:04:43,2019-08-01 11:05:19,36.239s,PASSED
verifyElementText,,,2019-08-01 11:05:19,2019-08-01 11:05:24,4.698s,PASSED
tap,,,2019-08-01 11:05:24,2019-08-01 11:05:25,1.327s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 11:05:25,2019-08-01 11:05:41,16.154s,PASSED
setText,,,2019-08-01 11:05:41,2019-08-01 11:05:44,2.266s,PASSED
tap,,,2019-08-01 11:05:44,2019-08-01 11:05:45,1.606s,PASSED
delay,,,2019-08-01 11:05:45,2019-08-01 11:05:48,3.055s,PASSED
verifyElementText,,,2019-08-01 11:05:48,2019-08-01 11:05:49,0.254s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 11:05:49,2019-08-01 11:05:57,8.466s,PASSED
delay,,,2019-08-01 11:05:49,2019-08-01 11:05:52,3.008s,PASSED
tap,,,2019-08-01 11:05:52,2019-08-01 11:05:53,1.657s,PASSED
setText,,,2019-08-01 11:05:53,2019-08-01 11:05:54,1.079s,PASSED
tap,,,2019-08-01 11:05:54,2019-08-01 11:05:57,2.522s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-08-01 11:05:57,2019-08-01 11:06:56,58.664s,FAILED
delay,,,2019-08-01 11:05:57,2019-08-01 11:06:02,5.008s,PASSED
tap,,,2019-08-01 11:06:02,2019-08-01 11:06:03,1.064s,PASSED
delay,,,2019-08-01 11:06:03,2019-08-01 11:06:10,7.007s,PASSED
tap,,,2019-08-01 11:06:10,2019-08-01 11:06:12,1.838s,PASSED
delay,,,2019-08-01 11:06:12,2019-08-01 11:06:17,5.006s,PASSED
tap,,,2019-08-01 11:06:17,2019-08-01 11:06:18,1.117s,PASSED
delay,,,2019-08-01 11:06:18,2019-08-01 11:06:23,5.005s,PASSED
tap,,,2019-08-01 11:06:23,2019-08-01 11:06:56,32.362s,FAILED
