Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-02 17:15:50,2019-07-02 17:18:06,2m - 16.010s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-02 17:15:51,2019-07-02 17:16:50,59.267s,PASSED
startApplication,,,2019-07-02 17:15:51,2019-07-02 17:16:21,29.413s,PASSED
verifyElementText,,,2019-07-02 17:16:21,2019-07-02 17:16:27,5.869s,PASSED
tap,,,2019-07-02 17:16:27,2019-07-02 17:16:28,1.250s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-02 17:16:28,2019-07-02 17:16:43,15.053s,PASSED
setText,,,2019-07-02 17:16:43,2019-07-02 17:16:45,2.162s,PASSED
tap,,,2019-07-02 17:16:45,2019-07-02 17:16:47,1.392s,PASSED
delay,,,2019-07-02 17:16:47,2019-07-02 17:16:50,3.068s,PASSED
verifyElementText,,,2019-07-02 17:16:50,2019-07-02 17:16:50,0.224s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-02 17:16:50,2019-07-02 17:16:58,8.551s,PASSED
delay,,,2019-07-02 17:16:50,2019-07-02 17:16:53,3.007s,PASSED
tap,,,2019-07-02 17:16:53,2019-07-02 17:16:54,1.239s,PASSED
setText,,,2019-07-02 17:16:54,2019-07-02 17:16:55,1.039s,PASSED
tap,,,2019-07-02 17:16:55,2019-07-02 17:16:58,3.001s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/EditTujuanFinansial,,,2019-07-02 17:16:58,2019-07-02 17:17:33,34.364s,FAILED
delay,,,2019-07-02 17:16:59,2019-07-02 17:17:02,3.008s,PASSED
tap,,,2019-07-02 17:17:02,2019-07-02 17:17:33,31.066s,FAILED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-02 17:17:33,2019-07-02 17:18:04,30.936s,FAILED
tap,,,2019-07-02 17:17:33,2019-07-02 17:18:04,30.803s,FAILED
