Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-31 10:41:49,2019-07-31 10:45:19,3m - 29.627s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 10:41:50,2019-07-31 10:43:35,1m - 45.584s,PASSED
startApplication,,,2019-07-31 10:41:50,2019-07-31 10:42:22,31.151s,PASSED
verifyElementText,,,2019-07-31 10:42:22,2019-07-31 10:42:27,4.954s,PASSED
tap,,,2019-07-31 10:42:27,2019-07-31 10:42:29,2.071s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 10:42:29,2019-07-31 10:43:17,47.946s,PASSED
setText,,,2019-07-31 10:43:17,2019-07-31 10:43:26,9.083s,PASSED
tap,,,2019-07-31 10:43:26,2019-07-31 10:43:32,6.424s,PASSED
delay,,,2019-07-31 10:43:32,2019-07-31 10:43:35,3.052s,PASSED
verifyElementText,,,2019-07-31 10:43:35,2019-07-31 10:43:35,0.363s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 10:43:35,2019-07-31 10:45:13,1m - 37.433s,FAILED
delay,,,2019-07-31 10:43:36,2019-07-31 10:43:39,3.007s,PASSED
tap,,,2019-07-31 10:43:39,2019-07-31 10:44:02,22.880s,PASSED
setText,,,2019-07-31 10:44:02,2019-07-31 10:45:13,1m - 11.265s,FAILED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-31 10:45:13,2019-07-31 10:45:18,5.399s,FAILED
delay,,,2019-07-31 10:45:13,2019-07-31 10:45:18,5.008s,PASSED
tap,,,2019-07-31 10:45:18,2019-07-31 10:45:18,0.181s,FAILED
