Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 16:28:48,2019-07-04 16:30:04,1m - 16.398s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 16:28:48,2019-07-04 16:29:39,50.609s,PASSED
startApplication,,,2019-07-04 16:28:49,2019-07-04 16:29:07,17.972s,PASSED
verifyElementText,,,2019-07-04 16:29:07,2019-07-04 16:29:12,5.209s,PASSED
tap,,,2019-07-04 16:29:12,2019-07-04 16:29:13,1.444s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 16:29:13,2019-07-04 16:29:32,18.722s,PASSED
setText,,,2019-07-04 16:29:32,2019-07-04 16:29:34,1.994s,PASSED
tap,,,2019-07-04 16:29:34,2019-07-04 16:29:35,1.476s,PASSED
delay,,,2019-07-04 16:29:35,2019-07-04 16:29:38,3.032s,PASSED
verifyElementText,,,2019-07-04 16:29:38,2019-07-04 16:29:39,0.268s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 16:29:39,2019-07-04 16:29:46,7.737s,PASSED
delay,,,2019-07-04 16:29:39,2019-07-04 16:29:42,3.007s,PASSED
tap,,,2019-07-04 16:29:42,2019-07-04 16:29:43,1.333s,PASSED
setText,,,2019-07-04 16:29:43,2019-07-04 16:29:44,1.089s,PASSED
tap,,,2019-07-04 16:29:44,2019-07-04 16:29:46,2.001s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 16:29:46,2019-07-04 16:30:02,15.118s,ERROR
tap,,,2019-07-04 16:29:47,2019-07-04 16:29:52,5.437s,PASSED
delay,,,2019-07-04 16:29:52,2019-07-04 16:29:55,3.004s,PASSED
tap,,,2019-07-04 16:29:55,2019-07-04 16:29:59,3.296s,PASSED
delay,,,2019-07-04 16:29:59,2019-07-04 16:30:02,3.007s,PASSED
Statement - x = 1,,,2019-07-04 16:30:02,2019-07-04 16:30:02,0.001s,PASSED
Statement - If (x == 1),,,2019-07-04 16:30:02,2019-07-04 16:30:02,0.014s,PASSED
