Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02_DeleteCart,,,2019-07-05 15:47:13,2019-07-05 15:49:57,2m - 43.732s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 15:47:14,2019-07-05 15:48:09,54.641s,PASSED
startApplication,,,2019-07-05 15:47:15,2019-07-05 15:47:37,22.550s,PASSED
verifyElementText,,,2019-07-05 15:47:37,2019-07-05 15:47:44,6.398s,PASSED
tap,,,2019-07-05 15:47:44,2019-07-05 15:47:45,1.219s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 15:47:45,2019-07-05 15:48:02,17.098s,PASSED
setText,,,2019-07-05 15:48:02,2019-07-05 15:48:04,1.971s,PASSED
tap,,,2019-07-05 15:48:04,2019-07-05 15:48:05,1.492s,PASSED
delay,,,2019-07-05 15:48:05,2019-07-05 15:48:08,3.079s,PASSED
verifyElementText,,,2019-07-05 15:48:08,2019-07-05 15:48:09,0.244s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 15:48:09,2019-07-05 15:48:16,7.638s,PASSED
delay,,,2019-07-05 15:48:09,2019-07-05 15:48:12,3.008s,PASSED
tap,,,2019-07-05 15:48:12,2019-07-05 15:48:13,1.297s,PASSED
setText,,,2019-07-05 15:48:13,2019-07-05 15:48:14,1.095s,PASSED
tap,,,2019-07-05 15:48:14,2019-07-05 15:48:16,2.006s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 15:48:16,2019-07-05 15:49:18,1m - 2.149s,PASSED
delay,,,2019-07-05 15:48:17,2019-07-05 15:48:20,3.018s,PASSED
tap,,,2019-07-05 15:48:20,2019-07-05 15:48:24,4.824s,PASSED
delay,,,2019-07-05 15:48:24,2019-07-05 15:48:27,3.003s,PASSED
tap,,,2019-07-05 15:48:27,2019-07-05 15:48:30,2.745s,PASSED
delay,,,2019-07-05 15:48:30,2019-07-05 15:48:33,3.003s,PASSED
tap,,,2019-07-05 15:48:33,2019-07-05 15:48:37,3.443s,PASSED
tap,,,2019-07-05 15:48:37,2019-07-05 15:48:40,3.766s,PASSED
delay,,,2019-07-05 15:48:40,2019-07-05 15:48:43,3.008s,PASSED
tap,,,2019-07-05 15:48:43,2019-07-05 15:48:45,1.054s,PASSED
tap,,,2019-07-05 15:48:45,2019-07-05 15:48:48,3.760s,PASSED
delay,,,2019-07-05 15:48:48,2019-07-05 15:48:51,3.012s,PASSED
tap,,,2019-07-05 15:48:51,2019-07-05 15:48:53,2.084s,PASSED
delay,,,2019-07-05 15:48:53,2019-07-05 15:48:56,3.005s,PASSED
tap,,,2019-07-05 15:48:56,2019-07-05 15:49:01,4.541s,PASSED
delay,,,2019-07-05 15:49:01,2019-07-05 15:49:06,5.007s,PASSED
tap,,,2019-07-05 15:49:06,2019-07-05 15:49:10,3.927s,PASSED
delay,,,2019-07-05 15:49:10,2019-07-05 15:49:12,2.007s,PASSED
verifyElementText,,,2019-07-05 15:49:12,2019-07-05 15:49:13,1.554s,PASSED
delay,,,2019-07-05 15:49:13,2019-07-05 15:49:18,5.005s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/DeleteCart,,,2019-07-05 15:49:18,2019-07-05 15:49:52,33.477s,PASSED
delay,,,2019-07-05 15:49:19,2019-07-05 15:49:24,5.012s,PASSED
tap,,,2019-07-05 15:49:24,2019-07-05 15:49:28,4.456s,PASSED
delay,,,2019-07-05 15:49:28,2019-07-05 15:49:30,2.016s,PASSED
tap,,,2019-07-05 15:49:30,2019-07-05 15:49:34,3.820s,PASSED
delay,,,2019-07-05 15:49:34,2019-07-05 15:49:36,2.006s,PASSED
tap,,,2019-07-05 15:49:36,2019-07-05 15:49:40,4.181s,PASSED
tap,,,2019-07-05 15:49:40,2019-07-05 15:49:43,2.965s,PASSED
delay,,,2019-07-05 15:49:43,2019-07-05 15:49:46,3.008s,PASSED
verifyElementText,,,2019-07-05 15:49:46,2019-07-05 15:49:47,0.459s,PASSED
delay,,,2019-07-05 15:49:47,2019-07-05 15:49:52,5.009s,PASSED
